"sg_uf","week","age_clas","hosp","freq"
"AM",2021-04-10,"age_80",47,0.104910714285714
"AM",2021-04-17,"age_0_19",40,0.124610591900312
"AM",2021-04-17,"age_20_39",66,0.205607476635514
"AM",2021-04-17,"age_40_59",98,0.305295950155763
"AM",2021-04-17,"age_60_79",72,0.224299065420561
"AM",2021-04-17,"age_80",45,0.14018691588785
"AM",2021-04-24,"age_0_19",41,0.144366197183099
"AM",2021-04-24,"age_20_39",73,0.257042253521127
"AM",2021-04-24,"age_40_59",98,0.345070422535211
"AM",2021-04-24,"age_60_79",55,0.193661971830986
"AM",2021-04-24,"age_80",17,0.0598591549295775
"AM",2021-05-01,"age_0_19",45,0.126050420168067
"AM",2021-05-01,"age_20_39",83,0.23249299719888
"AM",2021-05-01,"age_40_59",117,0.327731092436975
"AM",2021-05-01,"age_60_79",75,0.210084033613445
"AM",2021-05-01,"age_80",37,0.103641456582633
"AM",2021-05-08,"age_0_19",34,0.118466898954704
"AM",2021-05-08,"age_20_39",48,0.167247386759582
"AM",2021-05-08,"age_40_59",111,0.386759581881533
"AM",2021-05-08,"age_60_79",70,0.24390243902439
"AM",2021-05-08,"age_80",24,0.0836236933797909
"AM",2021-05-15,"age_0_19",33,0.092436974789916
"AM",2021-05-15,"age_20_39",75,0.210084033613445
"AM",2021-05-15,"age_40_59",150,0.420168067226891
"AM",2021-05-15,"age_60_79",75,0.210084033613445
"AM",2021-05-15,"age_80",24,0.0672268907563025
"AM",2021-05-22,"age_0_19",32,0.103896103896104
"AM",2021-05-22,"age_20_39",70,0.227272727272727
"AM",2021-05-22,"age_40_59",132,0.428571428571429
"AM",2021-05-22,"age_60_79",53,0.172077922077922
"AM",2021-05-22,"age_80",21,0.0681818181818182
"AM",2021-05-29,"age_0_19",36,0.11214953271028
"AM",2021-05-29,"age_20_39",68,0.21183800623053
"AM",2021-05-29,"age_40_59",133,0.414330218068536
"AM",2021-05-29,"age_60_79",62,0.193146417445483
"AM",2021-05-29,"age_80",22,0.0685358255451713
"AM",2021-06-05,"age_0_19",31,0.0925373134328358
"AM",2021-06-05,"age_20_39",77,0.229850746268657
"AM",2021-06-05,"age_40_59",137,0.408955223880597
"AM",2021-06-05,"age_60_79",70,0.208955223880597
"AM",2021-06-05,"age_80",20,0.0597014925373134
"AM",2021-06-12,"age_0_19",30,0.0993377483443709
"AM",2021-06-12,"age_20_39",72,0.23841059602649
"AM",2021-06-12,"age_40_59",129,0.427152317880795
"AM",2021-06-12,"age_60_79",55,0.182119205298013
"AM",2021-06-12,"age_80",16,0.0529801324503311
"AM",2021-06-19,"age_0_19",24,0.0956175298804781
"AM",2021-06-19,"age_20_39",66,0.262948207171315
"AM",2021-06-19,"age_40_59",98,0.390438247011952
"AM",2021-06-19,"age_60_79",42,0.167330677290837
"AM",2021-06-19,"age_80",21,0.0836653386454183
"AM",2021-06-26,"age_0_19",17,0.0600706713780919
"AM",2021-06-26,"age_20_39",69,0.243816254416961
"AM",2021-06-26,"age_40_59",122,0.431095406360424
"AM",2021-06-26,"age_60_79",55,0.19434628975265
"AM",2021-06-26,"age_80",20,0.0706713780918728
"AM",2021-07-03,"age_0_19",23,0.0848708487084871
"AM",2021-07-03,"age_20_39",86,0.317343173431734
"AM",2021-07-03,"age_40_59",87,0.321033210332103
"AM",2021-07-03,"age_60_79",57,0.210332103321033
"AM",2021-07-03,"age_80",18,0.0664206642066421
"AM",2021-07-10,"age_0_19",14,0.0593220338983051
"AM",2021-07-10,"age_20_39",60,0.254237288135593
"AM",2021-07-10,"age_40_59",83,0.351694915254237
"AM",2021-07-10,"age_60_79",61,0.258474576271186
"AM",2021-07-10,"age_80",18,0.076271186440678
"AM",2021-07-17,"age_0_19",20,0.0865800865800866
"AM",2021-07-17,"age_20_39",54,0.233766233766234
"AM",2021-07-17,"age_40_59",67,0.29004329004329
"AM",2021-07-17,"age_60_79",65,0.281385281385281
"AM",2021-07-17,"age_80",25,0.108225108225108
"AM",2021-07-24,"age_0_19",21,0.136363636363636
"AM",2021-07-24,"age_20_39",28,0.181818181818182
"AM",2021-07-24,"age_40_59",47,0.305194805194805
"AM",2021-07-24,"age_60_79",39,0.253246753246753
"AM",2021-07-24,"age_80",19,0.123376623376623
"AM",2021-07-31,"age_0_19",18,0.146341463414634
"AM",2021-07-31,"age_20_39",24,0.195121951219512
"AM",2021-07-31,"age_40_59",34,0.276422764227642
"AM",2021-07-31,"age_60_79",32,0.260162601626016
"AM",2021-07-31,"age_80",15,0.121951219512195
"AP",2020-02-15,"age_20_39",1,1
"AP",2020-03-07,"age_0_19",1,0.5
"AP",2020-03-07,"age_20_39",1,0.5
"AP",2020-03-14,"age_0_19",1,0.5
"AP",2020-03-14,"age_80",1,0.5
"AP",2020-03-21,"age_0_19",4,0.8
"AP",2020-03-21,"age_40_59",1,0.2
"AP",2020-03-28,"age_0_19",3,0.230769230769231
"AP",2020-03-28,"age_40_59",8,0.615384615384615
"AP",2020-03-28,"age_60_79",2,0.153846153846154
"AP",2020-04-04,"age_0_19",1,0.0666666666666667
"AP",2020-04-04,"age_20_39",4,0.266666666666667
"AP",2020-04-04,"age_40_59",5,0.333333333333333
"AP",2020-04-04,"age_60_79",3,0.2
"AP",2020-04-04,"age_80",2,0.133333333333333
"AP",2020-04-11,"age_0_19",1,0.0666666666666667
"AP",2020-04-11,"age_20_39",2,0.133333333333333
"AP",2020-04-11,"age_40_59",7,0.466666666666667
"AP",2020-04-11,"age_60_79",5,0.333333333333333
"AP",2020-04-18,"age_20_39",3,0.12
"AP",2020-04-18,"age_40_59",9,0.36
"AP",2020-04-18,"age_60_79",10,0.4
"AP",2020-04-18,"age_80",3,0.12
"AP",2020-04-25,"age_0_19",3,0.0384615384615385
"AP",2020-04-25,"age_20_39",8,0.102564102564103
"AP",2020-04-25,"age_40_59",32,0.41025641025641
"AP",2020-04-25,"age_60_79",29,0.371794871794872
"AP",2020-04-25,"age_80",6,0.0769230769230769
"AP",2020-05-02,"age_0_19",2,0.0227272727272727
"AP",2020-05-02,"age_20_39",12,0.136363636363636
"AP",2020-05-02,"age_40_59",28,0.318181818181818
"AP",2020-05-02,"age_60_79",34,0.386363636363636
"AP",2020-05-02,"age_80",12,0.136363636363636
"AP",2020-05-09,"age_0_19",3,0.0280373831775701
"AP",2020-05-09,"age_20_39",13,0.121495327102804
"AP",2020-05-09,"age_40_59",44,0.411214953271028
"AP",2020-05-09,"age_60_79",38,0.355140186915888
"AP",2020-05-09,"age_80",9,0.0841121495327103
"AP",2020-05-16,"age_0_19",2,0.018348623853211
"AP",2020-05-16,"age_20_39",10,0.0917431192660551
"AP",2020-05-16,"age_40_59",42,0.385321100917431
"AP",2020-05-16,"age_60_79",37,0.339449541284404
"AP",2020-05-16,"age_80",18,0.165137614678899
"AP",2020-05-23,"age_0_19",2,0.0178571428571429
"AP",2020-05-23,"age_20_39",11,0.0982142857142857
"AP",2020-05-23,"age_40_59",41,0.366071428571429
"AP",2020-05-23,"age_60_79",40,0.357142857142857
"AP",2020-05-23,"age_80",18,0.160714285714286
"AP",2020-05-30,"age_0_19",9,0.0833333333333333
"AP",2020-05-30,"age_20_39",19,0.175925925925926
"AP",2020-05-30,"age_40_59",33,0.305555555555556
"AP",2020-05-30,"age_60_79",40,0.37037037037037
"AP",2020-05-30,"age_80",7,0.0648148148148148
"AP",2020-06-06,"age_0_19",11,0.104761904761905
"AP",2020-06-06,"age_20_39",19,0.180952380952381
"AP",2020-06-06,"age_40_59",26,0.247619047619048
"AP",2020-06-06,"age_60_79",38,0.361904761904762
"AP",2020-06-06,"age_80",11,0.104761904761905
"AP",2020-06-13,"age_0_19",7,0.116666666666667
"AP",2020-06-13,"age_20_39",10,0.166666666666667
"AP",2020-06-13,"age_40_59",15,0.25
"AP",2020-06-13,"age_60_79",20,0.333333333333333
"AP",2020-06-13,"age_80",8,0.133333333333333
"AP",2020-06-20,"age_0_19",9,0.142857142857143
"AP",2020-06-20,"age_20_39",13,0.206349206349206
"AP",2020-06-20,"age_40_59",24,0.380952380952381
"AP",2020-06-20,"age_60_79",15,0.238095238095238
"AP",2020-06-20,"age_80",2,0.0317460317460317
"AP",2020-06-27,"age_0_19",12,0.352941176470588
"AP",2020-06-27,"age_20_39",2,0.0588235294117647
"AP",2020-06-27,"age_40_59",8,0.235294117647059
"AP",2020-06-27,"age_60_79",8,0.235294117647059
"AP",2020-06-27,"age_80",4,0.117647058823529
"AP",2020-07-04,"age_0_19",12,0.260869565217391
"AP",2020-07-04,"age_20_39",6,0.130434782608696
"AP",2020-07-04,"age_40_59",6,0.130434782608696
"AP",2020-07-04,"age_60_79",14,0.304347826086957
"AP",2020-07-04,"age_80",8,0.173913043478261
"AP",2020-07-11,"age_0_19",11,0.234042553191489
"AP",2020-07-11,"age_20_39",10,0.212765957446809
"AP",2020-07-11,"age_40_59",7,0.148936170212766
"AP",2020-07-11,"age_60_79",15,0.319148936170213
"AP",2020-07-11,"age_80",4,0.0851063829787234
"AP",2020-07-18,"age_0_19",9,0.346153846153846
"AP",2020-07-18,"age_20_39",3,0.115384615384615
"AP",2020-07-18,"age_40_59",4,0.153846153846154
"AP",2020-07-18,"age_60_79",10,0.384615384615385
"AP",2020-07-25,"age_0_19",12,0.3
"AP",2020-07-25,"age_20_39",7,0.175
"AP",2020-07-25,"age_40_59",11,0.275
"AP",2020-07-25,"age_60_79",6,0.15
"AP",2020-07-25,"age_80",4,0.1
"AP",2020-08-01,"age_0_19",8,0.2
"AP",2020-08-01,"age_20_39",14,0.35
"AP",2020-08-01,"age_40_59",13,0.325
"AP",2020-08-01,"age_60_79",3,0.075
"AP",2020-08-01,"age_80",2,0.05
"AP",2020-08-08,"age_0_19",7,0.194444444444444
"AP",2020-08-08,"age_20_39",8,0.222222222222222
"AP",2020-08-08,"age_40_59",10,0.277777777777778
"AP",2020-08-08,"age_60_79",9,0.25
"AP",2020-08-08,"age_80",2,0.0555555555555556
"AP",2020-08-15,"age_0_19",14,0.291666666666667
"AP",2020-08-15,"age_20_39",12,0.25
"AP",2020-08-15,"age_40_59",11,0.229166666666667
"AP",2020-08-15,"age_60_79",10,0.208333333333333
"AP",2020-08-15,"age_80",1,0.0208333333333333
"AP",2020-08-22,"age_0_19",8,0.296296296296296
"AP",2020-08-22,"age_20_39",9,0.333333333333333
"AP",2020-08-22,"age_40_59",2,0.0740740740740741
"AP",2020-08-22,"age_60_79",5,0.185185185185185
"AP",2020-08-22,"age_80",3,0.111111111111111
"AP",2020-08-29,"age_0_19",13,0.541666666666667
"AP",2020-08-29,"age_20_39",2,0.0833333333333333
"AP",2020-08-29,"age_40_59",2,0.0833333333333333
"AP",2020-08-29,"age_60_79",7,0.291666666666667
"AP",2020-09-05,"age_0_19",13,0.448275862068966
"AP",2020-09-05,"age_20_39",6,0.206896551724138
"AP",2020-09-05,"age_40_59",3,0.103448275862069
"AP",2020-09-05,"age_60_79",5,0.172413793103448
"AP",2020-09-05,"age_80",2,0.0689655172413793
"AP",2020-09-12,"age_0_19",10,0.294117647058824
"AP",2020-09-12,"age_20_39",11,0.323529411764706
"AP",2020-09-12,"age_40_59",7,0.205882352941176
"AP",2020-09-12,"age_60_79",5,0.147058823529412
"AP",2020-09-12,"age_80",1,0.0294117647058824
"AP",2020-09-19,"age_0_19",7,0.269230769230769
"AP",2020-09-19,"age_20_39",4,0.153846153846154
"AP",2020-09-19,"age_40_59",9,0.346153846153846
"AP",2020-09-19,"age_60_79",5,0.192307692307692
"AP",2020-09-19,"age_80",1,0.0384615384615385
"AP",2020-09-26,"age_0_19",12,0.315789473684211
"AP",2020-09-26,"age_20_39",9,0.236842105263158
"AP",2020-09-26,"age_40_59",5,0.131578947368421
"AP",2020-09-26,"age_60_79",7,0.184210526315789
"AP",2020-09-26,"age_80",5,0.131578947368421
"AP",2020-10-03,"age_0_19",14,0.245614035087719
"AP",2020-10-03,"age_20_39",10,0.175438596491228
"AP",2020-10-03,"age_40_59",15,0.263157894736842
"AP",2020-10-03,"age_60_79",11,0.192982456140351
"AP",2020-10-03,"age_80",7,0.12280701754386
"AP",2020-10-10,"age_0_19",7,0.159090909090909
"AP",2020-10-10,"age_20_39",13,0.295454545454545
"AP",2020-10-10,"age_40_59",14,0.318181818181818
"AP",2020-10-10,"age_60_79",7,0.159090909090909
"AP",2020-10-10,"age_80",3,0.0681818181818182
"AP",2020-10-17,"age_0_19",4,0.0634920634920635
"AP",2020-10-17,"age_20_39",13,0.206349206349206
"AP",2020-10-17,"age_40_59",20,0.317460317460317
"AP",2020-10-17,"age_60_79",24,0.380952380952381
"AP",2020-10-17,"age_80",2,0.0317460317460317
"AP",2020-10-24,"age_0_19",9,0.105882352941176
"AP",2020-10-24,"age_20_39",21,0.247058823529412
"AP",2020-10-24,"age_40_59",29,0.341176470588235
"AP",2020-10-24,"age_60_79",25,0.294117647058824
"AP",2020-10-24,"age_80",1,0.0117647058823529
"AP",2020-10-31,"age_0_19",12,0.123711340206186
"AP",2020-10-31,"age_20_39",21,0.216494845360825
"AP",2020-10-31,"age_40_59",37,0.381443298969072
"AP",2020-10-31,"age_60_79",22,0.22680412371134
"AP",2020-10-31,"age_80",5,0.0515463917525773
"AP",2020-11-07,"age_0_19",9,0.1
"AP",2020-11-07,"age_20_39",27,0.3
"AP",2020-11-07,"age_40_59",21,0.233333333333333
"AP",2020-11-07,"age_60_79",30,0.333333333333333
"AP",2020-11-07,"age_80",3,0.0333333333333333
"AP",2020-11-14,"age_0_19",7,0.0985915492957746
"AP",2020-11-14,"age_20_39",14,0.197183098591549
"AP",2020-11-14,"age_40_59",23,0.323943661971831
"AP",2020-11-14,"age_60_79",21,0.295774647887324
"AP",2020-11-14,"age_80",6,0.0845070422535211
"AP",2020-11-21,"age_0_19",12,0.11214953271028
"AP",2020-11-21,"age_20_39",23,0.214953271028037
"AP",2020-11-21,"age_40_59",36,0.336448598130841
"AP",2020-11-21,"age_60_79",30,0.280373831775701
"AP",2020-11-21,"age_80",6,0.0560747663551402
"AP",2020-11-28,"age_0_19",11,0.123595505617978
"AP",2020-11-28,"age_20_39",19,0.213483146067416
"AP",2020-11-28,"age_40_59",31,0.348314606741573
"AP",2020-11-28,"age_60_79",24,0.269662921348315
"AP",2020-11-28,"age_80",4,0.0449438202247191
"AP",2020-12-05,"age_0_19",10,0.0925925925925926
"AP",2020-12-05,"age_20_39",16,0.148148148148148
"AP",2020-12-05,"age_40_59",43,0.398148148148148
"AP",2020-12-05,"age_60_79",32,0.296296296296296
"AP",2020-12-05,"age_80",7,0.0648148148148148
"AP",2020-12-12,"age_0_19",7,0.0729166666666667
"AP",2020-12-12,"age_20_39",18,0.1875
"AP",2020-12-12,"age_40_59",28,0.291666666666667
"AP",2020-12-12,"age_60_79",35,0.364583333333333
"AP",2020-12-12,"age_80",8,0.0833333333333333
"AP",2020-12-19,"age_0_19",15,0.194805194805195
"AP",2020-12-19,"age_20_39",11,0.142857142857143
"AP",2020-12-19,"age_40_59",16,0.207792207792208
"AP",2020-12-19,"age_60_79",27,0.350649350649351
"AP",2020-12-19,"age_80",8,0.103896103896104
"AP",2020-12-26,"age_0_19",3,0.0461538461538462
"AP",2020-12-26,"age_20_39",11,0.169230769230769
"AP",2020-12-26,"age_40_59",27,0.415384615384615
"AP",2020-12-26,"age_60_79",22,0.338461538461538
"AP",2020-12-26,"age_80",2,0.0307692307692308
"AP",2021-01-02,"age_0_19",7,0.114754098360656
"AP",2021-01-02,"age_20_39",10,0.163934426229508
"AP",2021-01-02,"age_40_59",19,0.311475409836066
"AP",2021-01-02,"age_60_79",20,0.327868852459016
"AP",2021-01-02,"age_80",5,0.0819672131147541
"AP",2021-01-09,"age_0_19",18,0.225
"AP",2021-01-09,"age_20_39",11,0.1375
"AP",2021-01-09,"age_40_59",19,0.2375
"AP",2021-01-09,"age_60_79",29,0.3625
"AP",2021-01-09,"age_80",3,0.0375
"AP",2021-01-16,"age_0_19",13,0.228070175438596
"AP",2021-01-16,"age_20_39",9,0.157894736842105
"AP",2021-01-16,"age_40_59",17,0.298245614035088
"AP",2021-01-16,"age_60_79",17,0.298245614035088
"AP",2021-01-16,"age_80",1,0.0175438596491228
"AP",2021-01-23,"age_0_19",9,0.18
"AP",2021-01-23,"age_20_39",8,0.16
"AP",2021-01-23,"age_40_59",13,0.26
"AP",2021-01-23,"age_60_79",16,0.32
"AP",2021-01-23,"age_80",4,0.08
"AP",2021-01-30,"age_0_19",11,0.166666666666667
"AP",2021-01-30,"age_20_39",12,0.181818181818182
"AP",2021-01-30,"age_40_59",19,0.287878787878788
"AP",2021-01-30,"age_60_79",13,0.196969696969697
"AP",2021-01-30,"age_80",11,0.166666666666667
"AP",2021-02-06,"age_0_19",11,0.171875
"AP",2021-02-06,"age_20_39",15,0.234375
"AP",2021-02-06,"age_40_59",15,0.234375
"AP",2021-02-06,"age_60_79",15,0.234375
"AP",2021-02-06,"age_80",8,0.125
"AP",2021-02-13,"age_0_19",14,0.215384615384615
"AP",2021-02-13,"age_20_39",11,0.169230769230769
"AP",2021-02-13,"age_40_59",19,0.292307692307692
"AP",2021-02-13,"age_60_79",16,0.246153846153846
"AP",2021-02-13,"age_80",5,0.0769230769230769
"AP",2021-02-20,"age_0_19",6,0.0625
"AP",2021-02-20,"age_20_39",21,0.21875
"AP",2021-02-20,"age_40_59",31,0.322916666666667
"AP",2021-02-20,"age_60_79",32,0.333333333333333
"AP",2021-02-20,"age_80",6,0.0625
"AP",2021-02-27,"age_0_19",10,0.0952380952380952
"AP",2021-02-27,"age_20_39",21,0.2
"AP",2021-02-27,"age_40_59",32,0.304761904761905
"AP",2021-02-27,"age_60_79",35,0.333333333333333
"AP",2021-02-27,"age_80",7,0.0666666666666667
"AP",2021-03-06,"age_0_19",12,0.0645161290322581
"AP",2021-03-06,"age_20_39",44,0.236559139784946
"AP",2021-03-06,"age_40_59",76,0.408602150537634
"AP",2021-03-06,"age_60_79",44,0.236559139784946
"AP",2021-03-06,"age_80",10,0.0537634408602151
"AP",2021-03-13,"age_0_19",11,0.0658682634730539
"AP",2021-03-13,"age_20_39",31,0.18562874251497
"AP",2021-03-13,"age_40_59",74,0.44311377245509
"AP",2021-03-13,"age_60_79",43,0.25748502994012
"AP",2021-03-13,"age_80",8,0.0479041916167665
"AP",2021-03-20,"age_0_19",12,0.0789473684210526
"AP",2021-03-20,"age_20_39",28,0.184210526315789
"AP",2021-03-20,"age_40_59",70,0.460526315789474
"AP",2021-03-20,"age_60_79",41,0.269736842105263
"AP",2021-03-20,"age_80",1,0.00657894736842105
"AP",2021-03-27,"age_0_19",9,0.072
"AP",2021-03-27,"age_20_39",24,0.192
"AP",2021-03-27,"age_40_59",54,0.432
"AP",2021-03-27,"age_60_79",33,0.264
"AP",2021-03-27,"age_80",5,0.04
"AP",2021-04-03,"age_0_19",7,0.0510948905109489
"AP",2021-04-03,"age_20_39",23,0.167883211678832
"AP",2021-04-03,"age_40_59",60,0.437956204379562
"AP",2021-04-03,"age_60_79",38,0.277372262773723
"AP",2021-04-03,"age_80",9,0.0656934306569343
"AP",2021-04-10,"age_0_19",5,0.0324675324675325
"AP",2021-04-10,"age_20_39",43,0.279220779220779
"AP",2021-04-10,"age_40_59",69,0.448051948051948
"AP",2021-04-10,"age_60_79",31,0.201298701298701
"AP",2021-04-10,"age_80",6,0.038961038961039
"AP",2021-04-17,"age_0_19",4,0.032
"AP",2021-04-17,"age_20_39",36,0.288
"AP",2021-04-17,"age_40_59",52,0.416
"AP",2021-04-17,"age_60_79",28,0.224
"AP",2021-04-17,"age_80",5,0.04
"AP",2021-04-24,"age_0_19",4,0.0357142857142857
"AP",2021-04-24,"age_20_39",32,0.285714285714286
"AP",2021-04-24,"age_40_59",50,0.446428571428571
"AP",2021-04-24,"age_60_79",19,0.169642857142857
"AP",2021-04-24,"age_80",7,0.0625
"AP",2021-05-01,"age_0_19",8,0.0625
"AP",2021-05-01,"age_20_39",30,0.234375
"AP",2021-05-01,"age_40_59",64,0.5
"AP",2021-05-01,"age_60_79",22,0.171875
"AP",2021-05-01,"age_80",4,0.03125
"AP",2021-05-08,"age_0_19",4,0.0330578512396694
"AP",2021-05-08,"age_20_39",32,0.264462809917355
"AP",2021-05-08,"age_40_59",64,0.528925619834711
"AP",2021-05-08,"age_60_79",19,0.15702479338843
"AP",2021-05-08,"age_80",2,0.0165289256198347
"AP",2021-05-15,"age_0_19",9,0.0616438356164384
"AP",2021-05-15,"age_20_39",35,0.23972602739726
"AP",2021-05-15,"age_40_59",73,0.5
"AP",2021-05-15,"age_60_79",20,0.136986301369863
"AP",2021-05-15,"age_80",9,0.0616438356164384
"AP",2021-05-22,"age_0_19",4,0.0285714285714286
"AP",2021-05-22,"age_20_39",35,0.25
"AP",2021-05-22,"age_40_59",76,0.542857142857143
"AP",2021-05-22,"age_60_79",20,0.142857142857143
"AP",2021-05-22,"age_80",5,0.0357142857142857
"AP",2021-05-29,"age_0_19",6,0.0576923076923077
"AP",2021-05-29,"age_20_39",25,0.240384615384615
"AP",2021-05-29,"age_40_59",52,0.5
"AP",2021-05-29,"age_60_79",15,0.144230769230769
"AP",2021-05-29,"age_80",6,0.0576923076923077
"AP",2021-06-05,"age_0_19",1,0.0106382978723404
"AP",2021-06-05,"age_20_39",30,0.319148936170213
"AP",2021-06-05,"age_40_59",51,0.542553191489362
"AP",2021-06-05,"age_60_79",10,0.106382978723404
"AP",2021-06-05,"age_80",2,0.0212765957446809
"AP",2021-06-12,"age_0_19",1,0.00970873786407767
"AP",2021-06-12,"age_20_39",35,0.339805825242718
"AP",2021-06-12,"age_40_59",46,0.446601941747573
"AP",2021-06-12,"age_60_79",16,0.155339805825243
"AP",2021-06-12,"age_80",5,0.0485436893203883
"AP",2021-06-19,"age_0_19",5,0.0515463917525773
"AP",2021-06-19,"age_20_39",23,0.237113402061856
"AP",2021-06-19,"age_40_59",45,0.463917525773196
"AP",2021-06-19,"age_60_79",17,0.175257731958763
"AP",2021-06-19,"age_80",7,0.0721649484536082
"AP",2021-06-26,"age_0_19",6,0.09375
"AP",2021-06-26,"age_20_39",22,0.34375
"AP",2021-06-26,"age_40_59",22,0.34375
"AP",2021-06-26,"age_60_79",13,0.203125
"AP",2021-06-26,"age_80",1,0.015625
"AP",2021-07-03,"age_0_19",4,0.0449438202247191
"AP",2021-07-03,"age_20_39",32,0.359550561797753
"AP",2021-07-03,"age_40_59",34,0.382022471910112
"AP",2021-07-03,"age_60_79",17,0.191011235955056
"AP",2021-07-03,"age_80",2,0.0224719101123595
"AP",2021-07-10,"age_0_19",3,0.0566037735849057
"AP",2021-07-10,"age_20_39",13,0.245283018867925
"AP",2021-07-10,"age_40_59",25,0.471698113207547
"AP",2021-07-10,"age_60_79",9,0.169811320754717
"AP",2021-07-10,"age_80",3,0.0566037735849057
"AP",2021-07-17,"age_0_19",2,0.0645161290322581
"AP",2021-07-17,"age_20_39",10,0.32258064516129
"AP",2021-07-17,"age_40_59",10,0.32258064516129
"AP",2021-07-17,"age_60_79",6,0.193548387096774
"AP",2021-07-17,"age_80",3,0.0967741935483871
"AP",2021-07-24,"age_0_19",3,0.103448275862069
"AP",2021-07-24,"age_20_39",9,0.310344827586207
"AP",2021-07-24,"age_40_59",8,0.275862068965517
"AP",2021-07-24,"age_60_79",8,0.275862068965517
"AP",2021-07-24,"age_80",1,0.0344827586206897
"AP",2021-07-31,"age_20_39",8,0.421052631578947
"AP",2021-07-31,"age_40_59",6,0.315789473684211
"AP",2021-07-31,"age_60_79",5,0.263157894736842
"BA",2020-01-04,"age_0_19",7,0.5
"BA",2020-01-04,"age_20_39",4,0.285714285714286
"BA",2020-01-04,"age_40_59",1,0.0714285714285714
"BA",2020-01-04,"age_80",2,0.142857142857143
"BA",2020-01-11,"age_0_19",10,0.666666666666667
"BA",2020-01-11,"age_40_59",4,0.266666666666667
"BA",2020-01-11,"age_60_79",1,0.0666666666666667
"BA",2020-01-18,"age_0_19",9,0.473684210526316
"BA",2020-01-18,"age_20_39",3,0.157894736842105
"BA",2020-01-18,"age_40_59",4,0.210526315789474
"BA",2020-01-18,"age_60_79",1,0.0526315789473684
"BA",2020-01-18,"age_80",2,0.105263157894737
"BA",2020-01-25,"age_0_19",10,0.714285714285714
"BA",2020-01-25,"age_20_39",1,0.0714285714285714
"BA",2020-01-25,"age_40_59",2,0.142857142857143
"BA",2020-01-25,"age_80",1,0.0714285714285714
"BA",2020-02-01,"age_0_19",12,0.666666666666667
"BA",2020-02-01,"age_20_39",1,0.0555555555555556
"BA",2020-02-01,"age_40_59",3,0.166666666666667
"BA",2020-02-01,"age_60_79",1,0.0555555555555556
"BA",2020-02-01,"age_80",1,0.0555555555555556
"BA",2020-02-08,"age_0_19",10,0.5
"BA",2020-02-08,"age_20_39",2,0.1
"BA",2020-02-08,"age_40_59",4,0.2
"BA",2020-02-08,"age_60_79",4,0.2
"BA",2020-02-15,"age_0_19",17,0.772727272727273
"BA",2020-02-15,"age_40_59",4,0.181818181818182
"BA",2020-02-15,"age_80",1,0.0454545454545455
"BA",2020-02-22,"age_0_19",16,0.533333333333333
"BA",2020-02-22,"age_20_39",3,0.1
"BA",2020-02-22,"age_40_59",9,0.3
"BA",2020-02-22,"age_60_79",2,0.0666666666666667
"BA",2020-02-29,"age_0_19",24,0.387096774193548
"BA",2020-02-29,"age_20_39",17,0.274193548387097
"BA",2020-02-29,"age_40_59",10,0.161290322580645
"BA",2020-02-29,"age_60_79",8,0.129032258064516
"BA",2020-02-29,"age_80",3,0.0483870967741935
"BA",2020-03-07,"age_0_19",26,0.382352941176471
"BA",2020-03-07,"age_20_39",13,0.191176470588235
"BA",2020-03-07,"age_40_59",13,0.191176470588235
"BA",2020-03-07,"age_60_79",10,0.147058823529412
"BA",2020-03-07,"age_80",6,0.0882352941176471
"BA",2020-03-14,"age_0_19",41,0.303703703703704
"BA",2020-03-14,"age_20_39",31,0.22962962962963
"BA",2020-03-14,"age_40_59",18,0.133333333333333
"BA",2020-03-14,"age_60_79",29,0.214814814814815
"BA",2020-03-14,"age_80",16,0.118518518518519
"BA",2020-03-21,"age_0_19",57,0.271428571428571
"BA",2020-03-21,"age_20_39",47,0.223809523809524
"BA",2020-03-21,"age_40_59",37,0.176190476190476
"BA",2020-03-21,"age_60_79",47,0.223809523809524
"BA",2020-03-21,"age_80",22,0.104761904761905
"BA",2020-03-28,"age_0_19",43,0.22279792746114
"BA",2020-03-28,"age_20_39",30,0.155440414507772
"BA",2020-03-28,"age_40_59",50,0.259067357512953
"BA",2020-03-28,"age_60_79",41,0.212435233160622
"BA",2020-03-28,"age_80",29,0.150259067357513
"BA",2020-04-04,"age_0_19",36,0.162162162162162
"BA",2020-04-04,"age_20_39",42,0.189189189189189
"BA",2020-04-04,"age_40_59",44,0.198198198198198
"BA",2020-04-04,"age_60_79",67,0.301801801801802
"BA",2020-04-04,"age_80",33,0.148648648648649
"BA",2020-04-11,"age_0_19",40,0.140350877192982
"BA",2020-04-11,"age_20_39",51,0.178947368421053
"BA",2020-04-11,"age_40_59",61,0.214035087719298
"BA",2020-04-11,"age_60_79",82,0.287719298245614
"BA",2020-04-11,"age_80",51,0.178947368421053
"BA",2020-04-18,"age_0_19",26,0.0623501199040767
"BA",2020-04-18,"age_20_39",47,0.112709832134293
"BA",2020-04-18,"age_40_59",128,0.306954436450839
"BA",2020-04-18,"age_60_79",137,0.328537170263789
"BA",2020-04-18,"age_80",79,0.189448441247002
"BA",2020-04-25,"age_0_19",34,0.07981220657277
"BA",2020-04-25,"age_20_39",68,0.15962441314554
"BA",2020-04-25,"age_40_59",141,0.330985915492958
"BA",2020-04-25,"age_60_79",131,0.307511737089202
"BA",2020-04-25,"age_80",52,0.122065727699531
