"sg_uf","week","age_clas","hosp","freq"
"GO","2020-06-20","age_75",143,0.191176470588235
"GO","2020-06-27","age_0_19",9,0.0109756097560976
"GO","2020-06-27","age_20_39",103,0.125609756097561
"GO","2020-06-27","age_40_59",280,0.341463414634146
"GO","2020-06-27","age_60_75",252,0.307317073170732
"GO","2020-06-27","age_75",176,0.214634146341463
"GO","2020-07-04","age_0_19",14,0.0133587786259542
"GO","2020-07-04","age_20_39",134,0.127862595419847
"GO","2020-07-04","age_40_59",341,0.325381679389313
"GO","2020-07-04","age_60_75",320,0.305343511450382
"GO","2020-07-04","age_75",239,0.228053435114504
"GO","2020-07-11","age_0_19",15,0.0141643059490085
"GO","2020-07-11","age_20_39",129,0.121813031161473
"GO","2020-07-11","age_40_59",354,0.334277620396601
"GO","2020-07-11","age_60_75",339,0.320113314447592
"GO","2020-07-11","age_75",222,0.209631728045326
"GO","2020-07-18","age_0_19",18,0.0209059233449477
"GO","2020-07-18","age_20_39",106,0.123112659698026
"GO","2020-07-18","age_40_59",291,0.337979094076655
"GO","2020-07-18","age_60_75",256,0.29732868757259
"GO","2020-07-18","age_75",190,0.220673635307782
"GO","2020-07-25","age_0_19",14,0.0131826741996234
"GO","2020-07-25","age_20_39",114,0.107344632768362
"GO","2020-07-25","age_40_59",319,0.300376647834275
"GO","2020-07-25","age_60_75",347,0.326741996233522
"GO","2020-07-25","age_75",268,0.252354048964218
"GO","2020-08-01","age_0_19",17,0.0158878504672897
"GO","2020-08-01","age_20_39",135,0.126168224299065
"GO","2020-08-01","age_40_59",339,0.316822429906542
"GO","2020-08-01","age_60_75",343,0.320560747663551
"GO","2020-08-01","age_75",236,0.220560747663551
"GO","2020-08-08","age_0_19",16,0.0147329650092081
"GO","2020-08-08","age_20_39",113,0.104051565377532
"GO","2020-08-08","age_40_59",360,0.331491712707182
"GO","2020-08-08","age_60_75",354,0.325966850828729
"GO","2020-08-08","age_75",243,0.223756906077348
"GO","2020-08-15","age_0_19",18,0.015358361774744
"GO","2020-08-15","age_20_39",119,0.101535836177474
"GO","2020-08-15","age_40_59",337,0.287542662116041
"GO","2020-08-15","age_60_75",388,0.331058020477816
"GO","2020-08-15","age_75",310,0.264505119453925
"GO","2020-08-22","age_0_19",18,0.0152155536770921
"GO","2020-08-22","age_20_39",147,0.124260355029586
"GO","2020-08-22","age_40_59",377,0.318681318681319
"GO","2020-08-22","age_60_75",389,0.328825021132713
"GO","2020-08-22","age_75",252,0.21301775147929
"GO","2020-08-29","age_0_19",12,0.0131004366812227
"GO","2020-08-29","age_20_39",107,0.116812227074236
"GO","2020-08-29","age_40_59",286,0.312227074235808
"GO","2020-08-29","age_60_75",279,0.304585152838428
"GO","2020-08-29","age_75",232,0.253275109170306
"GO","2020-09-05","age_0_19",10,0.0111111111111111
"GO","2020-09-05","age_20_39",98,0.108888888888889
"GO","2020-09-05","age_40_59",302,0.335555555555556
"GO","2020-09-05","age_60_75",296,0.328888888888889
"GO","2020-09-05","age_75",194,0.215555555555556
"GO","2020-09-12","age_0_19",13,0.0146726862302483
"GO","2020-09-12","age_20_39",100,0.112866817155756
"GO","2020-09-12","age_40_59",277,0.312641083521445
"GO","2020-09-12","age_60_75",282,0.318284424379232
"GO","2020-09-12","age_75",214,0.241534988713318
"GO","2020-09-19","age_0_19",10,0.0122549019607843
"GO","2020-09-19","age_20_39",89,0.10906862745098
"GO","2020-09-19","age_40_59",273,0.334558823529412
"GO","2020-09-19","age_60_75",256,0.313725490196078
"GO","2020-09-19","age_75",188,0.230392156862745
"GO","2020-09-26","age_0_19",9,0.0125348189415042
"GO","2020-09-26","age_20_39",69,0.096100278551532
"GO","2020-09-26","age_40_59",214,0.298050139275766
"GO","2020-09-26","age_60_75",241,0.335654596100279
"GO","2020-09-26","age_75",185,0.257660167130919
"GO","2020-10-03","age_0_19",8,0.0124416796267496
"GO","2020-10-03","age_20_39",57,0.088646967340591
"GO","2020-10-03","age_40_59",177,0.275272161741835
"GO","2020-10-03","age_60_75",221,0.343701399688958
"GO","2020-10-03","age_75",180,0.279937791601866
"GO","2020-10-10","age_0_19",5,0.00896057347670251
"GO","2020-10-10","age_20_39",63,0.112903225806452
"GO","2020-10-10","age_40_59",158,0.283154121863799
"GO","2020-10-10","age_60_75",188,0.336917562724014
"GO","2020-10-10","age_75",144,0.258064516129032
"GO","2020-10-17","age_0_19",1,0.00222222222222222
"GO","2020-10-17","age_20_39",54,0.12
"GO","2020-10-17","age_40_59",149,0.331111111111111
"GO","2020-10-17","age_60_75",150,0.333333333333333
"GO","2020-10-17","age_75",96,0.213333333333333
"GO","2020-10-24","age_0_19",5,0.016025641025641
"GO","2020-10-24","age_20_39",36,0.115384615384615
"GO","2020-10-24","age_40_59",75,0.240384615384615
"GO","2020-10-24","age_60_75",116,0.371794871794872
"GO","2020-10-24","age_75",80,0.256410256410256
"GO","2020-10-31","age_0_19",3,0.0129310344827586
"GO","2020-10-31","age_20_39",23,0.0991379310344828
"GO","2020-10-31","age_40_59",67,0.288793103448276
"GO","2020-10-31","age_60_75",80,0.344827586206897
"GO","2020-10-31","age_75",59,0.254310344827586
"GO","2020-11-07","age_0_19",10,0.0347222222222222
"GO","2020-11-07","age_20_39",32,0.111111111111111
"GO","2020-11-07","age_40_59",88,0.305555555555556
"GO","2020-11-07","age_60_75",93,0.322916666666667
"GO","2020-11-07","age_75",65,0.225694444444444
"GO","2020-11-14","age_0_19",5,0.0214592274678112
"GO","2020-11-14","age_20_39",37,0.158798283261803
"GO","2020-11-14","age_40_59",71,0.304721030042918
"GO","2020-11-14","age_60_75",73,0.313304721030043
"GO","2020-11-14","age_75",47,0.201716738197425
"GO","2020-11-21","age_0_19",3,0.00986842105263158
"GO","2020-11-21","age_20_39",38,0.125
"GO","2020-11-21","age_40_59",109,0.358552631578947
"GO","2020-11-21","age_60_75",92,0.302631578947368
"GO","2020-11-21","age_75",62,0.203947368421053
"GO","2020-11-28","age_0_19",2,0.00749063670411985
"GO","2020-11-28","age_20_39",32,0.119850187265918
"GO","2020-11-28","age_40_59",87,0.325842696629214
"GO","2020-11-28","age_60_75",79,0.295880149812734
"GO","2020-11-28","age_75",67,0.250936329588015
"GO","2020-12-05","age_20_39",53,0.141333333333333
"GO","2020-12-05","age_40_59",113,0.301333333333333
"GO","2020-12-05","age_60_75",130,0.346666666666667
"GO","2020-12-05","age_75",79,0.210666666666667
"GO","2020-12-12","age_0_19",4,0.0107816711590297
"GO","2020-12-12","age_20_39",49,0.132075471698113
"GO","2020-12-12","age_40_59",124,0.334231805929919
"GO","2020-12-12","age_60_75",117,0.315363881401617
"GO","2020-12-12","age_75",77,0.207547169811321
"GO","2020-12-19","age_0_19",5,0.0139275766016713
"GO","2020-12-19","age_20_39",43,0.119777158774373
"GO","2020-12-19","age_40_59",123,0.342618384401114
"GO","2020-12-19","age_60_75",106,0.295264623955432
"GO","2020-12-19","age_75",82,0.228412256267409
"GO","2020-12-26","age_0_19",5,0.0105932203389831
"GO","2020-12-26","age_20_39",62,0.13135593220339
"GO","2020-12-26","age_40_59",150,0.317796610169492
"GO","2020-12-26","age_60_75",160,0.338983050847458
"GO","2020-12-26","age_75",95,0.201271186440678
"GO","2021-01-02","age_0_19",5,0.00865051903114187
"GO","2021-01-02","age_20_39",57,0.0986159169550173
"GO","2021-01-02","age_40_59",174,0.301038062283737
"GO","2021-01-02","age_60_75",196,0.339100346020761
"GO","2021-01-02","age_75",146,0.252595155709343
"GO","2021-01-09","age_0_19",9,0.015025041736227
"GO","2021-01-09","age_20_39",74,0.123539232053422
"GO","2021-01-09","age_40_59",217,0.362270450751252
"GO","2021-01-09","age_60_75",183,0.30550918196995
"GO","2021-01-09","age_75",116,0.193656093489149
"GO","2021-01-16","age_0_19",5,0.00709219858156028
"GO","2021-01-16","age_20_39",76,0.107801418439716
"GO","2021-01-16","age_40_59",253,0.35886524822695
"GO","2021-01-16","age_60_75",208,0.295035460992908
"GO","2021-01-16","age_75",163,0.231205673758865
"GO","2021-01-23","age_0_19",4,0.00554785020804438
"GO","2021-01-23","age_20_39",87,0.120665742024965
"GO","2021-01-23","age_40_59",251,0.348127600554785
"GO","2021-01-23","age_60_75",245,0.339805825242718
"GO","2021-01-23","age_75",134,0.185852981969487
"GO","2021-01-30","age_0_19",6,0.00790513833992095
"GO","2021-01-30","age_20_39",92,0.121212121212121
"GO","2021-01-30","age_40_59",275,0.36231884057971
"GO","2021-01-30","age_60_75",241,0.317523056653491
"GO","2021-01-30","age_75",145,0.191040843214756
"GO","2021-02-06","age_0_19",9,0.00862895493767977
"GO","2021-02-06","age_20_39",150,0.143815915627996
"GO","2021-02-06","age_40_59",364,0.348993288590604
"GO","2021-02-06","age_60_75",306,0.293384467881112
"GO","2021-02-06","age_75",214,0.205177372962608
"GO","2021-02-13","age_0_19",7,0.00616740088105727
"GO","2021-02-13","age_20_39",175,0.154185022026432
"GO","2021-02-13","age_40_59",449,0.395594713656388
"GO","2021-02-13","age_60_75",325,0.286343612334802
"GO","2021-02-13","age_75",179,0.157709251101322
"GO","2021-02-20","age_0_19",6,0.00400801603206413
"GO","2021-02-20","age_20_39",222,0.148296593186373
"GO","2021-02-20","age_40_59",594,0.396793587174349
"GO","2021-02-20","age_60_75",449,0.299933199732799
"GO","2021-02-20","age_75",226,0.150968603874415
"GO","2021-02-27","age_0_19",8,0.00537995965030262
"GO","2021-02-27","age_20_39",211,0.141896435776732
"GO","2021-02-27","age_40_59",590,0.396772024209818
"GO","2021-02-27","age_60_75",441,0.296570275722932
"GO","2021-02-27","age_75",237,0.159381304640215
"GO","2021-03-06","age_0_19",11,0.00514499532273152
"GO","2021-03-06","age_20_39",284,0.132834424695978
"GO","2021-03-06","age_40_59",817,0.382132834424696
"GO","2021-03-06","age_60_75",679,0.317586529466791
"GO","2021-03-06","age_75",347,0.162301216089804
"GO","2021-03-13","age_0_19",18,0.00932159502848265
"GO","2021-03-13","age_20_39",257,0.133091662351113
"GO","2021-03-13","age_40_59",770,0.398757120662869
"GO","2021-03-13","age_60_75",594,0.307612635939927
"GO","2021-03-13","age_75",292,0.151216986017607
"GO","2021-03-20","age_0_19",16,0.00825593395252838
"GO","2021-03-20","age_20_39",248,0.12796697626419
"GO","2021-03-20","age_40_59",755,0.389576883384933
"GO","2021-03-20","age_60_75",607,0.313209494324045
"GO","2021-03-20","age_75",312,0.160990712074303
"GO","2021-03-27","age_0_19",25,0.0163505559189012
"GO","2021-03-27","age_20_39",211,0.137998691955526
"GO","2021-03-27","age_40_59",611,0.399607586657946
"GO","2021-03-27","age_60_75",467,0.305428384565075
"GO","2021-03-27","age_75",215,0.140614780902551
"GO","2021-04-03","age_0_19",19,0.0125744540039709
"GO","2021-04-03","age_20_39",232,0.153540701522171
"GO","2021-04-03","age_40_59",608,0.402382528127068
"GO","2021-04-03","age_60_75",490,0.324288550628723
"GO","2021-04-03","age_75",162,0.107213765718068
"GO","2021-04-10","age_0_19",22,0.0163325909428359
"GO","2021-04-10","age_20_39",212,0.157386785449146
"GO","2021-04-10","age_40_59",576,0.427616926503341
"GO","2021-04-10","age_60_75",400,0.296956198960653
"GO","2021-04-10","age_75",137,0.101707498144024
"GO","2021-04-17","age_0_19",16,0.0151085930122757
"GO","2021-04-17","age_20_39",178,0.168083097261568
"GO","2021-04-17","age_40_59",462,0.436260623229462
"GO","2021-04-17","age_60_75",305,0.288007554296506
"GO","2021-04-17","age_75",98,0.0925401322001889
"GO","2021-04-24","age_0_19",14,0.0141987829614604
"GO","2021-04-24","age_20_39",187,0.189655172413793
"GO","2021-04-24","age_40_59",433,0.439148073022312
"GO","2021-04-24","age_60_75",260,0.26369168356998
"GO","2021-04-24","age_75",92,0.0933062880324544
"GO","2021-05-01","age_0_19",19,0.0181124880838894
"GO","2021-05-01","age_20_39",157,0.149666348903718
"GO","2021-05-01","age_40_59",513,0.489037178265014
"GO","2021-05-01","age_60_75",252,0.240228789323165
"GO","2021-05-01","age_75",108,0.102955195424214
"GO","2021-05-08","age_0_19",17,0.0160984848484848
"GO","2021-05-08","age_20_39",210,0.198863636363636
"GO","2021-05-08","age_40_59",544,0.515151515151515
"GO","2021-05-08","age_60_75",189,0.178977272727273
"GO","2021-05-08","age_75",96,0.0909090909090909
"GO","2021-05-15","age_0_19",19,0.014525993883792
"GO","2021-05-15","age_20_39",260,0.198776758409786
"GO","2021-05-15","age_40_59",672,0.513761467889908
"GO","2021-05-15","age_60_75",206,0.157492354740061
"GO","2021-05-15","age_75",151,0.115443425076453
"GO","2021-05-22","age_0_19",14,0.0111821086261981
"GO","2021-05-22","age_20_39",278,0.222044728434505
"GO","2021-05-22","age_40_59",657,0.524760383386581
"GO","2021-05-22","age_60_75",193,0.154153354632588
"GO","2021-05-22","age_75",110,0.0878594249201278
"GO","2021-05-29","age_0_19",17,0.0135135135135135
"GO","2021-05-29","age_20_39",258,0.205087440381558
"GO","2021-05-29","age_40_59",682,0.542130365659777
"GO","2021-05-29","age_60_75",181,0.143879173290938
"GO","2021-05-29","age_75",120,0.095389507154213
"MA","2020-02-22","age_60_75",1,1
"MA","2020-03-07","age_0_19",1,0.111111111111111
"MA","2020-03-07","age_20_39",1,0.111111111111111
"MA","2020-03-07","age_40_59",2,0.222222222222222
"MA","2020-03-07","age_60_75",4,0.444444444444444
"MA","2020-03-07","age_75",1,0.111111111111111
"MA","2020-03-14","age_0_19",1,0.111111111111111
"MA","2020-03-14","age_20_39",4,0.444444444444444
"MA","2020-03-14","age_40_59",1,0.111111111111111
"MA","2020-03-14","age_60_75",2,0.222222222222222
"MA","2020-03-14","age_75",1,0.111111111111111
"MA","2020-03-21","age_0_19",1,0.0666666666666667
"MA","2020-03-21","age_20_39",3,0.2
"MA","2020-03-21","age_40_59",2,0.133333333333333
"MA","2020-03-21","age_60_75",7,0.466666666666667
"MA","2020-03-21","age_75",2,0.133333333333333
"MA","2020-03-28","age_0_19",2,0.0317460317460317
"MA","2020-03-28","age_20_39",14,0.222222222222222
"MA","2020-03-28","age_40_59",28,0.444444444444444
"MA","2020-03-28","age_60_75",11,0.174603174603175
"MA","2020-03-28","age_75",8,0.126984126984127
"MA","2020-04-04","age_0_19",3,0.0208333333333333
"MA","2020-04-04","age_20_39",47,0.326388888888889
"MA","2020-04-04","age_40_59",43,0.298611111111111
"MA","2020-04-04","age_60_75",32,0.222222222222222
"MA","2020-04-04","age_75",19,0.131944444444444
"MA","2020-04-11","age_0_19",4,0.0137931034482759
"MA","2020-04-11","age_20_39",71,0.244827586206897
"MA","2020-04-11","age_40_59",95,0.327586206896552
"MA","2020-04-11","age_60_75",67,0.231034482758621
"MA","2020-04-11","age_75",53,0.182758620689655
"MA","2020-04-18","age_0_19",4,0.0105820105820106
"MA","2020-04-18","age_20_39",72,0.19047619047619
"MA","2020-04-18","age_40_59",101,0.267195767195767
"MA","2020-04-18","age_60_75",124,0.328042328042328
"MA","2020-04-18","age_75",77,0.203703703703704
"MA","2020-04-25","age_0_19",10,0.0242718446601942
"MA","2020-04-25","age_20_39",54,0.131067961165049
"MA","2020-04-25","age_40_59",119,0.288834951456311
"MA","2020-04-25","age_60_75",132,0.320388349514563
"MA","2020-04-25","age_75",97,0.235436893203884
"MA","2020-05-02","age_0_19",6,0.0108108108108108
"MA","2020-05-02","age_20_39",74,0.133333333333333
"MA","2020-05-02","age_40_59",154,0.277477477477477
"MA","2020-05-02","age_60_75",170,0.306306306306306
"MA","2020-05-02","age_75",151,0.272072072072072
"MA","2020-05-09","age_0_19",6,0.0124223602484472
"MA","2020-05-09","age_20_39",48,0.0993788819875776
"MA","2020-05-09","age_40_59",119,0.246376811594203
"MA","2020-05-09","age_60_75",144,0.298136645962733
"MA","2020-05-09","age_75",166,0.343685300207039
"MA","2020-05-16","age_0_19",8,0.0186480186480186
"MA","2020-05-16","age_20_39",35,0.0815850815850816
"MA","2020-05-16","age_40_59",110,0.256410256410256
"MA","2020-05-16","age_60_75",134,0.312354312354312
"MA","2020-05-16","age_75",142,0.331002331002331
"MA","2020-05-23","age_0_19",8,0.0231884057971014
"MA","2020-05-23","age_20_39",41,0.118840579710145
"MA","2020-05-23","age_40_59",78,0.226086956521739
"MA","2020-05-23","age_60_75",109,0.315942028985507
"MA","2020-05-23","age_75",109,0.315942028985507
"MA","2020-05-30","age_0_19",8,0.0326530612244898
"MA","2020-05-30","age_20_39",32,0.130612244897959
"MA","2020-05-30","age_40_59",54,0.220408163265306
"MA","2020-05-30","age_60_75",75,0.306122448979592
"MA","2020-05-30","age_75",76,0.310204081632653
"MA","2020-06-06","age_0_19",6,0.0241935483870968
"MA","2020-06-06","age_20_39",27,0.108870967741935
"MA","2020-06-06","age_40_59",70,0.282258064516129
"MA","2020-06-06","age_60_75",75,0.30241935483871
"MA","2020-06-06","age_75",70,0.282258064516129
"MA","2020-06-13","age_0_19",11,0.0564102564102564
"MA","2020-06-13","age_20_39",23,0.117948717948718
"MA","2020-06-13","age_40_59",54,0.276923076923077
"MA","2020-06-13","age_60_75",57,0.292307692307692
"MA","2020-06-13","age_75",50,0.256410256410256
"MA","2020-06-20","age_0_19",4,0.0209424083769634
"MA","2020-06-20","age_20_39",20,0.104712041884817
"MA","2020-06-20","age_40_59",52,0.272251308900524
"MA","2020-06-20","age_60_75",56,0.293193717277487
"MA","2020-06-20","age_75",59,0.308900523560209
"MA","2020-06-27","age_0_19",3,0.024
"MA","2020-06-27","age_20_39",10,0.08
"MA","2020-06-27","age_40_59",27,0.216
"MA","2020-06-27","age_60_75",49,0.392
"MA","2020-06-27","age_75",36,0.288
"MA","2020-07-04","age_0_19",8,0.050314465408805
"MA","2020-07-04","age_20_39",16,0.10062893081761
"MA","2020-07-04","age_40_59",32,0.20125786163522
"MA","2020-07-04","age_60_75",57,0.358490566037736
"MA","2020-07-04","age_75",46,0.289308176100629
"MA","2020-07-11","age_0_19",6,0.041958041958042
"MA","2020-07-11","age_20_39",11,0.0769230769230769
"MA","2020-07-11","age_40_59",33,0.230769230769231
"MA","2020-07-11","age_60_75",40,0.27972027972028
"MA","2020-07-11","age_75",53,0.370629370629371
"MA","2020-07-18","age_0_19",2,0.0176991150442478
"MA","2020-07-18","age_20_39",16,0.141592920353982
"MA","2020-07-18","age_40_59",27,0.238938053097345
"MA","2020-07-18","age_60_75",41,0.36283185840708
"MA","2020-07-18","age_75",27,0.238938053097345
"MA","2020-07-25","age_0_19",6,0.06
"MA","2020-07-25","age_20_39",11,0.11
"MA","2020-07-25","age_40_59",26,0.26
"MA","2020-07-25","age_60_75",25,0.25
"MA","2020-07-25","age_75",32,0.32
"MA","2020-08-01","age_0_19",13,0.118181818181818
"MA","2020-08-01","age_20_39",10,0.0909090909090909
"MA","2020-08-01","age_40_59",29,0.263636363636364
"MA","2020-08-01","age_60_75",27,0.245454545454545
"MA","2020-08-01","age_75",31,0.281818181818182
"MA","2020-08-08","age_0_19",2,0.0188679245283019
"MA","2020-08-08","age_20_39",13,0.122641509433962
"MA","2020-08-08","age_40_59",34,0.320754716981132
"MA","2020-08-08","age_60_75",34,0.320754716981132
"MA","2020-08-08","age_75",23,0.216981132075472
"MA","2020-08-15","age_0_19",4,0.04
"MA","2020-08-15","age_20_39",12,0.12
"MA","2020-08-15","age_40_59",21,0.21
"MA","2020-08-15","age_60_75",31,0.31
"MA","2020-08-15","age_75",32,0.32
"MA","2020-08-22","age_0_19",6,0.0659340659340659
"MA","2020-08-22","age_20_39",12,0.131868131868132
"MA","2020-08-22","age_40_59",17,0.186813186813187
"MA","2020-08-22","age_60_75",20,0.21978021978022
"MA","2020-08-22","age_75",36,0.395604395604396
"MA","2020-08-29","age_0_19",2,0.0266666666666667
"MA","2020-08-29","age_20_39",8,0.106666666666667
"MA","2020-08-29","age_40_59",27,0.36
"MA","2020-08-29","age_60_75",20,0.266666666666667
"MA","2020-08-29","age_75",18,0.24
"MA","2020-09-05","age_0_19",3,0.0344827586206897
"MA","2020-09-05","age_20_39",12,0.137931034482759
"MA","2020-09-05","age_40_59",19,0.218390804597701
"MA","2020-09-05","age_60_75",30,0.344827586206897
"MA","2020-09-05","age_75",23,0.264367816091954
"MA","2020-09-12","age_0_19",3,0.0428571428571429
"MA","2020-09-12","age_20_39",9,0.128571428571429
"MA","2020-09-12","age_40_59",15,0.214285714285714
"MA","2020-09-12","age_60_75",22,0.314285714285714
"MA","2020-09-12","age_75",21,0.3
"MA","2020-09-19","age_0_19",1,0.0175438596491228
"MA","2020-09-19","age_20_39",6,0.105263157894737
"MA","2020-09-19","age_40_59",13,0.228070175438596
"MA","2020-09-19","age_60_75",17,0.298245614035088
"MA","2020-09-19","age_75",20,0.350877192982456
"MA","2020-09-26","age_0_19",2,0.0444444444444444
"MA","2020-09-26","age_20_39",6,0.133333333333333
"MA","2020-09-26","age_40_59",13,0.288888888888889
"MA","2020-09-26","age_60_75",14,0.311111111111111
"MA","2020-09-26","age_75",10,0.222222222222222
"MA","2020-10-03","age_0_19",3,0.0612244897959184
"MA","2020-10-03","age_20_39",6,0.122448979591837
"MA","2020-10-03","age_40_59",7,0.142857142857143
"MA","2020-10-03","age_60_75",18,0.36734693877551
"MA","2020-10-03","age_75",15,0.306122448979592
"MA","2020-10-10","age_20_39",6,0.146341463414634
"MA","2020-10-10","age_40_59",12,0.292682926829268
"MA","2020-10-10","age_60_75",10,0.24390243902439
"MA","2020-10-10","age_75",13,0.317073170731707
"MA","2020-10-17","age_0_19",5,0.131578947368421
"MA","2020-10-17","age_20_39",7,0.184210526315789
"MA","2020-10-17","age_40_59",11,0.289473684210526
"MA","2020-10-17","age_60_75",7,0.184210526315789
"MA","2020-10-17","age_75",8,0.210526315789474
"MA","2020-10-24","age_0_19",1,0.0263157894736842
"MA","2020-10-24","age_20_39",9,0.236842105263158
"MA","2020-10-24","age_40_59",10,0.263157894736842
"MA","2020-10-24","age_60_75",9,0.236842105263158
"MA","2020-10-24","age_75",9,0.236842105263158
"MA","2020-10-31","age_0_19",1,0.0294117647058824
"MA","2020-10-31","age_20_39",7,0.205882352941176
"MA","2020-10-31","age_40_59",9,0.264705882352941
"MA","2020-10-31","age_60_75",10,0.294117647058824
"MA","2020-10-31","age_75",7,0.205882352941176
"MA","2020-11-07","age_0_19",2,0.0377358490566038
"MA","2020-11-07","age_20_39",8,0.150943396226415
"MA","2020-11-07","age_40_59",9,0.169811320754717
"MA","2020-11-07","age_60_75",20,0.377358490566038
"MA","2020-11-07","age_75",14,0.264150943396226
"MA","2020-11-14","age_0_19",2,0.0350877192982456
"MA","2020-11-14","age_20_39",7,0.12280701754386
"MA","2020-11-14","age_40_59",17,0.298245614035088
"MA","2020-11-14","age_60_75",17,0.298245614035088
"MA","2020-11-14","age_75",14,0.245614035087719
"MA","2020-11-21","age_0_19",3,0.0422535211267606
"MA","2020-11-21","age_20_39",7,0.0985915492957746
"MA","2020-11-21","age_40_59",20,0.28169014084507
"MA","2020-11-21","age_60_75",21,0.295774647887324
"MA","2020-11-21","age_75",20,0.28169014084507
"MA","2020-11-28","age_20_39",3,0.075
"MA","2020-11-28","age_40_59",6,0.15
"MA","2020-11-28","age_60_75",18,0.45
"MA","2020-11-28","age_75",13,0.325
"MA","2020-12-05","age_0_19",1,0.0136986301369863
"MA","2020-12-05","age_20_39",11,0.150684931506849
"MA","2020-12-05","age_40_59",16,0.219178082191781
"MA","2020-12-05","age_60_75",29,0.397260273972603
"MA","2020-12-05","age_75",16,0.219178082191781
"MA","2020-12-12","age_20_39",4,0.121212121212121
"MA","2020-12-12","age_40_59",7,0.212121212121212
"MA","2020-12-12","age_60_75",12,0.363636363636364
"MA","2020-12-12","age_75",10,0.303030303030303
"MA","2020-12-19","age_0_19",1,0.0196078431372549
"MA","2020-12-19","age_20_39",8,0.156862745098039
"MA","2020-12-19","age_40_59",13,0.254901960784314
"MA","2020-12-19","age_60_75",14,0.274509803921569
"MA","2020-12-19","age_75",15,0.294117647058824
"MA","2020-12-26","age_20_39",9,0.130434782608696
"MA","2020-12-26","age_40_59",24,0.347826086956522
"MA","2020-12-26","age_60_75",23,0.333333333333333
"MA","2020-12-26","age_75",13,0.188405797101449
"MA","2021-01-02","age_0_19",2,0.021505376344086
"MA","2021-01-02","age_20_39",11,0.118279569892473
"MA","2021-01-02","age_40_59",30,0.32258064516129
"MA","2021-01-02","age_60_75",35,0.376344086021505
"MA","2021-01-02","age_75",15,0.161290322580645
"MA","2021-01-09","age_0_19",2,0.0208333333333333
"MA","2021-01-09","age_20_39",15,0.15625
"MA","2021-01-09","age_40_59",28,0.291666666666667
"MA","2021-01-09","age_60_75",28,0.291666666666667
"MA","2021-01-09","age_75",23,0.239583333333333
"MA","2021-01-16","age_0_19",3,0.0204081632653061
"MA","2021-01-16","age_20_39",20,0.136054421768707
"MA","2021-01-16","age_40_59",34,0.231292517006803
"MA","2021-01-16","age_60_75",42,0.285714285714286
"MA","2021-01-16","age_75",48,0.326530612244898
"MA","2021-01-23","age_20_39",20,0.166666666666667
"MA","2021-01-23","age_40_59",37,0.308333333333333
"MA","2021-01-23","age_60_75",32,0.266666666666667
"MA","2021-01-23","age_75",31,0.258333333333333
"MA","2021-01-30","age_0_19",2,0.0123456790123457
"MA","2021-01-30","age_20_39",23,0.141975308641975
"MA","2021-01-30","age_40_59",60,0.37037037037037
"MA","2021-01-30","age_60_75",52,0.320987654320988
"MA","2021-01-30","age_75",25,0.154320987654321
"MA","2021-02-06","age_0_19",5,0.020746887966805
"MA","2021-02-06","age_20_39",29,0.120331950207469
"MA","2021-02-06","age_40_59",87,0.360995850622407
"MA","2021-02-06","age_60_75",80,0.33195020746888
"MA","2021-02-06","age_75",40,0.16597510373444
"MA","2021-02-13","age_0_19",1,0.00396825396825397
"MA","2021-02-13","age_20_39",30,0.119047619047619
"MA","2021-02-13","age_40_59",78,0.30952380952381
"MA","2021-02-13","age_60_75",98,0.388888888888889
"MA","2021-02-13","age_75",45,0.178571428571429
"MA","2021-02-20","age_0_19",3,0.00996677740863787
"MA","2021-02-20","age_20_39",47,0.156146179401993
"MA","2021-02-20","age_40_59",93,0.308970099667774
"MA","2021-02-20","age_60_75",103,0.3421926910299
"MA","2021-02-20","age_75",55,0.182724252491694
"MA","2021-02-27","age_0_19",6,0.0188087774294671
"MA","2021-02-27","age_20_39",37,0.115987460815047
"MA","2021-02-27","age_40_59",104,0.326018808777429
"MA","2021-02-27","age_60_75",107,0.335423197492163
"MA","2021-02-27","age_75",65,0.203761755485893
"MA","2021-03-06","age_0_19",7,0.0141414141414141
"MA","2021-03-06","age_20_39",54,0.109090909090909
"MA","2021-03-06","age_40_59",135,0.272727272727273
"MA","2021-03-06","age_60_75",170,0.343434343434343
"MA","2021-03-06","age_75",129,0.260606060606061
"MA","2021-03-13","age_0_19",6,0.0122448979591837
"MA","2021-03-13","age_20_39",61,0.124489795918367
"MA","2021-03-13","age_40_59",143,0.291836734693878
"MA","2021-03-13","age_60_75",171,0.348979591836735
"MA","2021-03-13","age_75",109,0.222448979591837
"MA","2021-03-20","age_0_19",7,0.0159453302961276
"MA","2021-03-20","age_20_39",63,0.143507972665148
"MA","2021-03-20","age_40_59",139,0.316628701594533
"MA","2021-03-20","age_60_75",140,0.318906605922551
"MA","2021-03-20","age_75",90,0.20501138952164
"MA","2021-03-27","age_0_19",4,0.0108108108108108
"MA","2021-03-27","age_20_39",45,0.121621621621622
"MA","2021-03-27","age_40_59",130,0.351351351351351
"MA","2021-03-27","age_60_75",110,0.297297297297297
"MA","2021-03-27","age_75",81,0.218918918918919
"MA","2021-04-03","age_0_19",6,0.0166204986149584
"MA","2021-04-03","age_20_39",49,0.135734072022161
"MA","2021-04-03","age_40_59",114,0.315789473684211
"MA","2021-04-03","age_60_75",126,0.349030470914127
"MA","2021-04-03","age_75",66,0.182825484764543
