"week","age_clas","sg_uf","sobre","obitos","let_obs","week_uf","fit","upr","lwr"
2020-05-16,"age_60_75","DF",38,26,0.40625,8,0.38886001764755,0.416601908010883,0.361118127284217
2020-05-16,"age_60_75","ES",27,69,0.71875,7,0.743111228504381,0.764950856067877,0.721271600940885
2020-05-16,"age_60_75","GO",25,26,0.509803921568627,7,0.462092250433587,0.493644560511496,0.430539940355678
2020-05-16,"age_60_75","MA",64,70,0.522388059701492,8,0.571444091091453,0.592160253760444,0.550727928422462
2020-05-16,"age_60_75","MG",74,35,0.321100917431193,9,0.364724115875453,0.383372251630652,0.346075980120255
2020-05-16,"age_60_75","MS",8,0,0,1,0.240324740630612,0.322124673416356,0.158524807844867
2020-05-16,"age_60_75","MT",17,13,0.433333333333333,3,0.429924521700977,0.477700333917848,0.382148709484106
2020-05-16,"age_60_75","PA",181,226,0.555282555282555,8,0.548736163350199,0.562653005599821,0.534819321100578
2020-05-16,"age_60_75","PB",70,67,0.489051094890511,6,0.56743309577724,0.587778971924761,0.547087219629719
2020-05-16,"age_60_75","PE",260,253,0.49317738791423,10,0.532165361621631,0.544489874189635,0.519840849053626
2020-05-16,"age_60_75","PI",46,23,0.333333333333333,5,0.384609344883396,0.411899176819461,0.357319512947332
2020-05-16,"age_60_75","PR",30,14,0.318181818181818,9,0.355504797815359,0.382725927879061,0.328283667751656
2020-05-16,"age_60_75","RJ",482,518,0.518,10,0.567596264673525,0.576758975570213,0.558433553776838
2020-05-16,"age_60_75","RN",41,40,0.493827160493827,7,0.538279231336872,0.564982317580511,0.511576145093234
2020-05-16,"age_60_75","RO",15,16,0.516129032258065,5,0.644416017196073,0.677861930331801,0.610970104060345
2020-05-16,"age_60_75","RR",6,11,0.647058823529412,3,0.651211341043311,0.707580506436705,0.594842175649917
2020-05-16,"age_60_75","RS",43,18,0.295081967213115,9,0.297315280998744,0.321303291340919,0.273327270656569
2020-05-16,"age_60_75","SC",23,10,0.303030303030303,9,0.363769241169357,0.399997188200827,0.327541294137887
2020-05-16,"age_60_75","SE",13,24,0.648648648648649,4,0.745067887016406,0.775883093206253,0.714252680826559
2020-05-16,"age_60_75","SP",1257,714,0.362252663622527,11,0.371396322440227,0.377906977462725,0.364885667417729
2020-05-16,"age_60_75","TO",12,13,0.52,3,0.558539587062772,0.61978751910573,0.497291655019814
2020-05-16,"age_75","AC",8,13,0.619047619047619,3,0.738218591651286,0.785085299921342,0.691351883381229
2020-05-16,"age_75","AL",23,89,0.794642857142857,6,0.765514098940522,0.780760021669467,0.750268176211577
2020-05-16,"age_75","AM",72,101,0.583815028901734,9,0.628270649951397,0.645420155196763,0.611121144706032
2020-05-16,"age_75","AP",4,19,0.826086956521739,4,0.823078867727625,0.850205132258114,0.795952603197136
2020-05-16,"age_75","BA",40,107,0.727891156462585,8,0.711491099740546,0.724590483044277,0.698391716436815
2020-05-16,"age_75","CE",216,359,0.624347826086956,9,0.679332214117114,0.690203360675241,0.668461067558986
2020-05-16,"age_75","DF",17,28,0.622222222222222,8,0.563038230856524,0.591989581029015,0.534086880684033
2020-05-16,"age_75","ES",14,61,0.813333333333333,7,0.855121861143903,0.86945168891157,0.840792033376236
2020-05-16,"age_75","GO",13,23,0.638888888888889,7,0.636736154041176,0.666342357483171,0.607129950599182
2020-05-16,"age_75","MA",44,98,0.690140845070423,8,0.729749867080601,0.746643138885627,0.712856595275575
2020-05-16,"age_75","MG",31,40,0.563380281690141,9,0.53662024767216,0.556909225488129,0.516331269856191
2020-05-16,"age_75","MS",1,2,0.666666666666667,1,0.418629252921556,0.528835291971573,0.30842321387154
2020-05-16,"age_75","MT",9,8,0.470588235294118,3,0.621487000852845,0.668394435887777,0.574579565817914
2020-05-16,"age_75","PA",124,261,0.677922077922078,8,0.711190702616108,0.723137310024241,0.699244095207975
2020-05-16,"age_75","PB",34,93,0.732283464566929,6,0.730245805561326,0.746895816902178,0.713595794220475
2020-05-16,"age_75","PE",138,266,0.658415841584158,10,0.696275563681358,0.707143557651438,0.685407569711278
2020-05-16,"age_75","PI",21,24,0.533333333333333,5,0.566952244971102,0.59573071274334,0.538173777198863
2020-05-16,"age_75","PR",12,27,0.692307692307692,9,0.526658014258409,0.556495310102552,0.496820718414266
2020-05-16,"age_75","RJ",235,596,0.717208182912154,10,0.725684400062226,0.733656008861908,0.717712791262544
2020-05-16,"age_75","RN",23,39,0.629032258064516,7,0.704030570816586,0.726654564326402,0.68140657730677
2020-05-16,"age_75","RO",3,12,0.8,5,0.791507990805618,0.81603120983416,0.766984771777076
2020-05-16,"age_75","RR",3,6,0.666666666666667,3,0.802563147240404,0.842523014425171,0.762603280055637
2020-05-16,"age_75","RS",35,14,0.285714285714286,9,0.460469353911176,0.489143253630861,0.431795454191492
2020-05-16,"age_75","SC",5,10,0.666666666666667,9,0.535594757703107,0.57473238911259,0.496457126293624
2020-05-16,"age_75","SE",4,17,0.80952380952381,4,0.861766252572314,0.881449762602086,0.842082742542541
2020-05-16,"age_75","SP",552,718,0.565354330708661,11,0.543883788148942,0.5514754399343,0.536292136363584
2020-05-16,"age_75","TO",1,7,0.875,3,0.73365781433018,0.782917931952283,0.684397696708077
2020-05-23,"age_0_19","AC",2,0,0,4,0.198237473441845,0.238695422754379,0.15777952412931
2020-05-23,"age_0_19","AL",5,1,0.166666666666667,7,0.185522104864351,0.206242080593148,0.164802129135554
2020-05-23,"age_0_19","AM",55,4,0.0677966101694915,10,0.0921634641225003,0.102656980125448,0.0816699481195521
2020-05-23,"age_0_19","AP",2,0,0,5,0.232505896778796,0.271682817690202,0.19332897586739
2020-05-23,"age_0_19","BA",9,1,0.1,9,0.142417947624497,0.156653548894101,0.128182346354892
2020-05-23,"age_0_19","CE",14,5,0.263157894736842,10,0.116936015188534,0.128645093059903,0.105226937317165
2020-05-23,"age_0_19","DF",2,0,0,9,0.0821804259743834,0.093304449189353,0.0710564027594138
2020-05-23,"age_0_19","ES",5,2,0.285714285714286,8,0.295248768422434,0.327033227166438,0.263464309678429
2020-05-23,"age_0_19","GO",2,1,0.333333333333333,8,0.114501446532419,0.130541540314595,0.0984613527502441
2020-05-23,"age_0_19","MA",6,2,0.25,9,0.152605566217326,0.170019531971338,0.135191600463313
2020-05-23,"age_0_19","MG",10,0,0,10,0.0715352925085914,0.0798410784178284,0.0632295065993543
2020-05-23,"age_0_19","MT",1,1,0.5,4,0.128249486791878,0.152410587295389,0.104088386288367
2020-05-23,"age_0_19","PA",11,2,0.153846153846154,9,0.136388010326247,0.150349640336954,0.122426380315541
2020-05-23,"age_0_19","PB",3,0,0,7,0.161777723640578,0.180009978193224,0.143545469087932
2020-05-23,"age_0_19","PE",28,6,0.176470588235294,11,0.124929246576312,0.13736515234328,0.112493340809344
2020-05-23,"age_0_19","PI",3,0,0,6,0.0923621902155944,0.105375894091228,0.0793484863399608
2020-05-23,"age_0_19","PR",4,0,0,10,0.0702587943973742,0.0798903242007453,0.0606272645940031
2020-05-23,"age_0_19","RJ",30,5,0.142857142857143,11,0.138571683595286,0.151693007287395,0.125450359903176
2020-05-23,"age_0_19","RN",3,3,0.5,8,0.146113064594174,0.164235766301123,0.127990362887225
2020-05-23,"age_0_19","RO",1,0,0,6,0.217720855112755,0.248073853621785,0.187367856603726
2020-05-23,"age_0_19","RR",0,3,1,4,0.241630195539823,0.288007086683197,0.195253304396449
2020-05-23,"age_0_19","RS",2,0,0,10,0.0585620327414162,0.0666861310635187,0.0504379344193138
2020-05-23,"age_0_19","SC",1,0,0,10,0.0703749476980589,0.0818503160836472,0.0588995793124706
2020-05-23,"age_0_19","SE",8,1,0.111111111111111,5,0.337893794897362,0.378961764115241,0.296825825679484
2020-05-23,"age_0_19","SP",92,7,0.0707070707070707,12,0.0680641794065392,0.0749190390739836,0.0612093197390948
2020-05-23,"age_20_39","AC",11,4,0.266666666666667,4,0.169796766838053,0.199044925262704,0.140548608413402
2020-05-23,"age_20_39","AL",31,11,0.261904761904762,7,0.188868069069577,0.202808449838931,0.174927688300222
2020-05-23,"age_20_39","AM",87,8,0.0842105263157895,10,0.112412511522153,0.120815696297666,0.104009326746641
2020-05-23,"age_20_39","AP",6,3,0.333333333333333,5,0.212023256411087,0.242442780723239,0.181603732098936
2020-05-23,"age_20_39","BA",88,22,0.2,9,0.162711243436525,0.171893142629113,0.153529344243937
2020-05-23,"age_20_39","CE",117,24,0.170212765957447,10,0.141777793023074,0.149318217798638,0.13423736824751
2020-05-23,"age_20_39","DF",48,4,0.0769230769230769,9,0.0948396335584299,0.104391401414521,0.0852878657023389
2020-05-23,"age_20_39","ES",16,6,0.272727272727273,8,0.314429059213628,0.339578218842226,0.289279899585031
2020-05-23,"age_20_39","GO",16,2,0.111111111111111,8,0.124005893444244,0.137386966011284,0.110624820877203
2020-05-23,"age_20_39","MA",34,7,0.170731707317073,9,0.174055879736985,0.187701613513316,0.160410145960654
2020-05-23,"age_20_39","MG",59,4,0.0634920634920635,10,0.0876899389235513,0.0942001200152871,0.0811797578318155
2020-05-23,"age_20_39","MS",19,0,0,2,0.0479349142046308,0.0649607891107775,0.030909039298484
2020-05-23,"age_20_39","MT",36,2,0.0526315789473684,4,0.108491097957273,0.123796930583248,0.093185265331299
2020-05-23,"age_20_39","PA",107,21,0.1640625,9,0.155978368437333,0.165054774564232,0.146901962310434
2020-05-23,"age_20_39","PB",45,8,0.150943396226415,7,0.16478208833056,0.176724976166061,0.15283920049506
2020-05-23,"age_20_39","PE",131,19,0.126666666666667,11,0.159123300766434,0.167558512120103,0.150688089412766
2020-05-23,"age_20_39","PI",37,6,0.13953488372093,6,0.0884270113091944,0.0971632219978299,0.0796908006205588
2020-05-23,"age_20_39","PR",42,5,0.106382978723404,10,0.0861519205943629,0.094990524513302,0.0773133166754237
2020-05-23,"age_20_39","RJ",188,38,0.168141592920354,11,0.175749826893414,0.183661094379653,0.167838559407175
2020-05-23,"age_20_39","RN",39,7,0.152173913043478,8,0.157773973408857,0.171973450451788,0.143574496365925
2020-05-23,"age_20_39","RO",21,5,0.192307692307692,6,0.209678511351136,0.232626469765248,0.186730552937025
2020-05-23,"age_20_39","RR",6,3,0.333333333333333,4,0.208583621145963,0.242685543388044,0.174481698903883
2020-05-23,"age_20_39","RS",29,3,0.09375,10,0.072014195433217,0.0795096568378802,0.0645187340285539
2020-05-23,"age_20_39","SC",19,5,0.208333333333333,10,0.0862919100991132,0.0978881542012654,0.0746956659969609
2020-05-23,"age_20_39","SE",8,1,0.111111111111111,5,0.311899959290752,0.342647343953651,0.281152574627853
2020-05-23,"age_20_39","SP",775,55,0.0662650602409639,12,0.0929119812088331,0.0969684284849644,0.0888555339327019
2020-05-23,"age_20_39","TO",11,3,0.214285714285714,4,0.159254005969403,0.188185613233845,0.13032239870496
2020-05-23,"age_40_59","AC",20,9,0.310344827586207,4,0.317128150685488,0.360543414822925,0.273712886548052
2020-05-23,"age_40_59","AL",103,55,0.348101265822785,7,0.349876165383131,0.368554609755407,0.331197721010856
2020-05-23,"age_40_59","AM",101,19,0.158333333333333,10,0.22105244559463,0.234173950144746,0.207930941044513
2020-05-23,"age_40_59","AP",19,18,0.486486486486487,5,0.382065084470205,0.423662529858592,0.340467639081817
2020-05-23,"age_40_59","BA",181,68,0.273092369477912,9,0.306275321723727,0.31835027129618,0.294200372151274
2020-05-23,"age_40_59","CE",228,98,0.300613496932515,10,0.270159411895778,0.279945218754806,0.260373605036751
2020-05-23,"age_40_59","DF",104,25,0.193798449612403,9,0.192270565261959,0.208524690835069,0.176016439688848
2020-05-23,"age_40_59","ES",41,48,0.539325842696629,8,0.513016108002481,0.540595277769603,0.485436938235359
2020-05-23,"age_40_59","GO",51,13,0.203125,8,0.245369946623279,0.267006706926004,0.223733186320554
2020-05-23,"age_40_59","MA",54,24,0.307692307692308,9,0.323759119462087,0.342909452009,0.304608786915174
2020-05-23,"age_40_59","MG",123,33,0.211538461538462,10,0.177207216503765,0.187768220558274,0.166646212449256
2020-05-23,"age_40_59","MS",29,0,0,2,0.0993338598297304,0.131735582347429,0.0669321373120317
2020-05-23,"age_40_59","MT",60,19,0.240506329113924,4,0.216500042796734,0.241634903237639,0.191365182355829
2020-05-23,"age_40_59","PA",186,83,0.308550185873606,9,0.295699863660087,0.307774894266564,0.28362483305361
2020-05-23,"age_40_59","PB",84,45,0.348837209302326,7,0.313185123289676,0.329997065571295,0.296373181008058
2020-05-23,"age_40_59","PE",244,89,0.267267267267267,11,0.294760080184032,0.305426515742775,0.284093644625289
2020-05-23,"age_40_59","PI",60,29,0.325842696629214,6,0.183182289908937,0.198284504621146,0.168080075196729
2020-05-23,"age_40_59","PR",71,18,0.202247191011236,10,0.174399267516136,0.189652284719231,0.15914625031304
2020-05-23,"age_40_59","RJ",430,192,0.308681672025723,11,0.320162916494948,0.328749764637176,0.311576068352719
2020-05-23,"age_40_59","RN",76,29,0.276190476190476,8,0.30083701117752,0.321806580176672,0.279867442178367
2020-05-23,"age_40_59","RO",27,16,0.372093023255814,6,0.380175275584637,0.411462619431645,0.348887931737628
2020-05-23,"age_40_59","RR",28,12,0.3,4,0.374392804378352,0.421062968464883,0.327722640291821
2020-05-23,"age_40_59","RS",89,11,0.11,10,0.148127300195918,0.16146889996775,0.134785700424085
2020-05-23,"age_40_59","SC",46,17,0.26984126984127,10,0.174655245783513,0.195169140476909,0.154141351090117
2020-05-23,"age_40_59","SE",14,20,0.588235294117647,5,0.510180767764271,0.544425605023931,0.475935930504612
2020-05-23,"age_40_59","SP",1785,371,0.172077922077922,12,0.182585324607136,0.186958494087045,0.178212155127226
2020-05-23,"age_40_59","TO",8,1,0.111111111111111,4,0.300751446496338,0.344630455654334,0.256872437338342
2020-05-23,"age_60_75","AC",7,8,0.533333333333333,4,0.577622920150127,0.626451707011915,0.528794133288339
2020-05-23,"age_60_75","AL",71,83,0.538961038961039,7,0.59599108205141,0.615639720440975,0.576342443661846
2020-05-23,"age_60_75","AM",77,43,0.358333333333333,10,0.42597891536557,0.444489213867527,0.407468616863612
2020-05-23,"age_60_75","AP",10,20,0.666666666666667,5,0.639566135229973,0.680309435980549,0.598822834479396
2020-05-23,"age_60_75","BA",114,101,0.469767441860465,9,0.538907751946575,0.552902239167105,0.524913264726045
2020-05-23,"age_60_75","CE",213,195,0.477941176470588,10,0.491864097942981,0.503901832204323,0.479826363681638
2020-05-23,"age_60_75","DF",41,31,0.430555555555556,9,0.386562086661903,0.411332773017136,0.36179140030667
2020-05-23,"age_60_75","ES",23,59,0.719512195121951,8,0.73912269351175,0.760407547681153,0.717837839342346
2020-05-23,"age_60_75","GO",27,21,0.4375,8,0.466519413465802,0.495563533362949,0.437475293568655
2020-05-23,"age_60_75","MA",40,69,0.63302752293578,9,0.558971118564788,0.580386342672135,0.53755589445744
2020-05-23,"age_60_75","MG",96,41,0.299270072992701,10,0.360287353883175,0.376824338315605,0.343750369450745
2020-05-23,"age_60_75","MS",7,2,0.222222222222222,2,0.255350231672584,0.324238390009475,0.186462073335692
2020-05-23,"age_60_75","MT",30,18,0.375,4,0.448642712574037,0.485537563541553,0.411747861606521
2020-05-23,"age_60_75","PA",133,155,0.538194444444444,9,0.526394784422864,0.540672540915536,0.512117027930191
2020-05-23,"age_60_75","PB",72,89,0.552795031055901,7,0.555545297720169,0.57471250221444,0.536378093225899
2020-05-23,"age_60_75","PE",186,195,0.511811023622047,11,0.520053832603913,0.532618397032811,0.507489268175016
2020-05-23,"age_60_75","PI",48,32,0.4,6,0.385862713626971,0.409587603785955,0.362137823467988
2020-05-23,"age_60_75","PR",50,27,0.350649350649351,10,0.355832994690666,0.380041653812671,0.331624335568661
2020-05-23,"age_60_75","RJ",314,379,0.546897546897547,11,0.54973783446814,0.559180226120178,0.540295442816102
2020-05-23,"age_60_75","RN",43,43,0.5,8,0.536440838869128,0.561159969597933,0.511721708140322
2020-05-23,"age_60_75","RO",11,31,0.738095238095238,6,0.632136400838333,0.663055720975832,0.601217080700835
2020-05-23,"age_60_75","RR",13,19,0.59375,4,0.637979865435414,0.684055853557074,0.591903877313753
2020-05-23,"age_60_75","RS",49,25,0.337837837837838,10,0.312577296612964,0.335181160631195,0.289973432594733
2020-05-23,"age_60_75","SC",29,13,0.30952380952381,10,0.356240368401159,0.388821539546292,0.323659197256026
2020-05-23,"age_60_75","SE",9,37,0.804347826086957,5,0.749322537521805,0.775126371014188,0.723518704029421
2020-05-23,"age_60_75","SP",1120,671,0.37465103294249,12,0.36553900570398,0.371843788260795,0.359234223147166
2020-05-23,"age_60_75","TO",8,6,0.428571428571429,4,0.558802125232474,0.61032934652913,0.507274903935819
2020-05-23,"age_75","AC",4,10,0.714285714285714,4,0.744707720809288,0.783306431594238,0.706109010024338
2020-05-23,"age_75","AL",28,89,0.760683760683761,7,0.750622908371799,0.7662782054312,0.734967611312399
2020-05-23,"age_75","AM",44,69,0.610619469026549,10,0.59929033045589,0.61773996776449,0.580840693147289
2020-05-23,"age_75","AP",5,15,0.75,5,0.788004334154953,0.817823040128258,0.758185628181648
2020-05-23,"age_75","BA",72,124,0.63265306122449,9,0.702160693008323,0.714300369938171,0.690021016078474
2020-05-23,"age_75","CE",177,257,0.592165898617512,10,0.661108689569909,0.672189894723838,0.65002748441598
2020-05-23,"age_75","DF",15,48,0.761904761904762,9,0.559682927341762,0.585652032816536,0.533713821866988
2020-05-23,"age_75","ES",13,82,0.863157894736842,8,0.851576815714534,0.865678340560514,0.837475290868554
2020-05-23,"age_75","GO",10,26,0.722222222222222,8,0.639105849961216,0.666267297612549,0.611944402309883
2020-05-23,"age_75","MA",37,72,0.660550458715596,9,0.718826749988161,0.736572399682045,0.701081100294277
2020-05-23,"age_75","MG",53,43,0.447916666666667,10,0.531624760517528,0.549775005115908,0.513474515919148
2020-05-23,"age_75","MS",3,1,0.25,2,0.432825981036405,0.522709161650612,0.342942800422199
2020-05-23,"age_75","MT",8,10,0.555555555555556,4,0.634461207226838,0.6698507648707,0.599071649582976
2020-05-23,"age_75","PA",87,187,0.682481751824818,9,0.691542230499108,0.704116576843883,0.678967884154333
2020-05-23,"age_75","PB",47,100,0.680272108843537,7,0.718341651293566,0.734296316218424,0.702386986368708
2020-05-23,"age_75","PE",102,222,0.685185185185185,11,0.686213844113839,0.697378583297079,0.675049104930599
2020-05-23,"age_75","PI",31,37,0.544117647058823,6,0.564574182893022,0.589516128349494,0.53963223743655
2020-05-23,"age_75","PR",12,25,0.675675675675676,10,0.526796497829982,0.55335840922145,0.500234586438514
2020-05-23,"age_75","RJ",193,446,0.697965571205008,11,0.711325565933819,0.719606999038052,0.703044132829585
2020-05-23,"age_75","RN",30,50,0.625,8,0.700909107367672,0.721966024066621,0.679852190668724
2020-05-23,"age_75","RO",6,18,0.75,6,0.780036172418447,0.803169447745567,0.756902897091327
2020-05-23,"age_75","RR",7,15,0.681818181818182,4,0.789874123555026,0.823465253650295,0.756282993459757
2020-05-23,"age_75","RS",32,31,0.492063492063492,10,0.478185780881724,0.504594562022811,0.451776999740636
2020-05-23,"age_75","SC",14,17,0.548387096774194,10,0.527239399377895,0.562854990855639,0.491623807900151
2020-05-23,"age_75","SE",5,26,0.838709677419355,5,0.862292019698268,0.878857269151,0.845726770245535
2020-05-23,"age_75","SP",618,756,0.550218340611354,12,0.538344697332226,0.545715829167602,0.53097356549685
2020-05-23,"age_75","TO",1,9,0.9,4,0.729850044605418,0.771552236543669,0.688147852667166
2020-05-30,"age_0_19","AC",1,0,0,5,0.194288565635417,0.231224608748077,0.157352522522757
2020-05-30,"age_0_19","AL",5,4,0.444444444444444,8,0.166754346789791,0.18539864356408,0.148110050015503
2020-05-30,"age_0_19","AM",38,2,0.05,11,0.0804780054931009,0.0900705665899005,0.0708854443963014
2020-05-30,"age_0_19","AP",8,1,0.111111111111111,6,0.190802568163839,0.22453209231509,0.157073044012588
2020-05-30,"age_0_19","BA",8,2,0.2,10,0.132613692117175,0.145660033224281,0.119567351010069
2020-05-30,"age_0_19","CE",14,4,0.222222222222222,11,0.105284672746351,0.116058534489993,0.094510811002709
2020-05-30,"age_0_19","DF",3,0,0,10,0.0773437773958487,0.0872326052828904,0.067454949508807
2020-05-30,"age_0_19","ES",0,2,1,9,0.276968979666016,0.306493242671246,0.247444716660786
2020-05-30,"age_0_19","GO",1,0,0,9,0.111578965878849,0.126348310865621,0.0968096208920775
2020-05-30,"age_0_19","MA",7,1,0.125,10,0.140973891700565,0.157392350362126,0.124555433039003
2020-05-30,"age_0_19","MG",6,2,0.25,11,0.0676226857193236,0.0752426741174084,0.0600026973212388
2020-05-30,"age_0_19","MT",2,0,0,5,0.129195134441997,0.149217267866341,0.109173001017653
2020-05-30,"age_0_19","PA",12,4,0.25,10,0.121191547941797,0.133774693587894,0.108608402295699
2020-05-30,"age_0_19","PB",7,3,0.3,8,0.148925381191236,0.165322149106587,0.132528613275885
2020-05-30,"age_0_19","PE",42,5,0.106382978723404,12,0.114764733853803,0.126566259790343,0.102963207917263
2020-05-30,"age_0_19","PI",4,0,0,7,0.0883624591377948,0.0998318463815176,0.0768930718940719
2020-05-30,"age_0_19","PR",9,0,0,11,0.0679437869987984,0.076675048643304,0.0592125253542928
2020-05-30,"age_0_19","RJ",21,1,0.0454545454545455,12,0.125617701157005,0.137933813255638,0.113301589058373
2020-05-30,"age_0_19","RN",3,1,0.25,9,0.138242461627548,0.154812500982456,0.12167242227264
2020-05-30,"age_0_19","RO",3,1,0.25,7,0.197863513315375,0.224626902569205,0.171100124061545
2020-05-30,"age_0_19","RR",0,1,1,5,0.220116853327952,0.257751338085948,0.182482368569955
2020-05-30,"age_0_19","RS",5,0,0,11,0.0600095415270856,0.0678968648751128,0.0521222181790584
2020-05-30,"age_0_19","SC",2,0,0,11,0.0658866921675902,0.0758953142285049,0.0558780701066756
2020-05-30,"age_0_19","SE",16,4,0.2,6,0.329068549497982,0.365129003984911,0.293008095011054
2020-05-30,"age_0_19","SP",82,6,0.0681818181818182,13,0.0642700167102931,0.070894376932949,0.0576456564876371
2020-05-30,"age_0_19","TO",1,0,0,5,0.177588800727771,0.211118645336194,0.144058956119348
2020-05-30,"age_20_39","AC",5,1,0.166666666666667,5,0.176398878755651,0.205357393317833,0.147440364193468
2020-05-30,"age_20_39","AL",38,7,0.155555555555556,8,0.179715873600517,0.193256203247106,0.166175543953928
2020-05-30,"age_20_39","AM",82,5,0.0574712643678161,11,0.103950716824694,0.112446030285948,0.0954554033634404
2020-05-30,"age_20_39","AP",13,5,0.277777777777778,6,0.183521285449521,0.212057437360844,0.154985133538198
2020-05-30,"age_20_39","BA",86,19,0.180952380952381,10,0.160181881383007,0.168720938840436,0.151642823925577
2020-05-30,"age_20_39","CE",115,23,0.166666666666667,11,0.134930944490631,0.142351086816179,0.127510802165082
2020-05-30,"age_20_39","DF",56,6,0.0967741935483871,10,0.0946763833469745,0.10325884678774,0.0860939199062093
2020-05-30,"age_20_39","ES",22,8,0.266666666666667,9,0.309515006578529,0.333381167683142,0.285648845473917
2020-05-30,"age_20_39","GO",40,6,0.130434782608696,9,0.128134546087544,0.14078053357986,0.115488558595229
2020-05-30,"age_20_39","MA",26,6,0.1875,10,0.169939526958718,0.183656305628409,0.156222748289027
2020-05-30,"age_20_39","MG",75,4,0.0506329113924051,11,0.0877035570479118,0.0936570104548141,0.0817501036410095
2020-05-30,"age_20_39","MS",10,0,0,3,0.0521566664256295,0.066593583274975,0.037719749576284
2020-05-30,"age_20_39","MT",47,2,0.0408163265306122,5,0.11643297322279,0.12934400047894,0.10352194596664
2020-05-30,"age_20_39","PA",81,15,0.15625,10,0.146787093119993,0.155535762429075,0.138038423810912
2020-05-30,"age_20_39","PB",44,11,0.2,8,0.160768475861264,0.172184867293855,0.149352084428673
2020-05-30,"age_20_39","PE",80,21,0.207920792079208,12,0.153846788844213,0.162447390052685,0.14524618763574
2020-05-30,"age_20_39","PI",34,6,0.15,7,0.0901500646775811,0.0982482006192498,0.0820519287359124
2020-05-30,"age_20_39","PR",61,5,0.0757575757575758,11,0.0881109998966159,0.0960757829958448,0.080146216797387
2020-05-30,"age_20_39","RJ",122,22,0.152777777777778,12,0.167695500158378,0.175683389842115,0.15970761047464
2020-05-30,"age_20_39","RN",25,6,0.193548387096774,9,0.158050439263122,0.171434385537123,0.144666492989122
2020-05-30,"age_20_39","RO",26,7,0.212121212121212,7,0.201377026961355,0.222803032877666,0.179951021045044
2020-05-30,"age_20_39","RR",9,5,0.357142857142857,5,0.200440591091351,0.229257852210164,0.171623329972539
2020-05-30,"age_20_39","RS",43,4,0.0851063829787234,11,0.0780188284522762,0.0853445473245307,0.0706931095800218
2020-05-30,"age_20_39","SC",23,4,0.148148148148148,11,0.0854993247014265,0.0957743254503601,0.075224323952493
2020-05-30,"age_20_39","SE",8,7,0.466666666666667,6,0.318588222745737,0.346159294632198,0.291017150859275
2020-05-30,"age_20_39","SP",750,65,0.0797546012269939,13,0.0920760741625909,0.0962215721367041,0.0879305761884777
2020-05-30,"age_20_39","TO",6,1,0.142857142857143,5,0.160929663319842,0.186853724540127,0.135005602099558
2020-05-30,"age_40_59","AC",4,8,0.666666666666667,5,0.329829101383607,0.372787427844643,0.286870774922572
2020-05-30,"age_40_59","AL",89,37,0.293650793650794,8,0.334766695112927,0.353312206755344,0.316221183470509
2020-05-30,"age_40_59","AM",86,25,0.225225225225225,11,0.203965905907955,0.217606909996955,0.190324901818955
2020-05-30,"age_40_59","AP",21,7,0.25,6,0.341951398938133,0.383863011462899,0.300039786413366
2020-05-30,"age_40_59","BA",185,74,0.285714285714286,10,0.299414544896729,0.310414934481487,0.28841415531197
2020-05-30,"age_40_59","CE",190,49,0.205020920502092,11,0.256229904204582,0.266122652918635,0.246337155490529
2020-05-30,"age_40_59","DF",122,19,0.134751773049645,10,0.1898415965471,0.20413478579558,0.175548407298619
2020-05-30,"age_40_59","ES",27,43,0.614285714285714,9,0.504553248762655,0.530865150727902,0.478241346797408
2020-05-30,"age_40_59","GO",88,22,0.2,9,0.250311226504599,0.270290935209242,0.230331517799956
2020-05-30,"age_40_59","MA",27,27,0.5,10,0.314477715205598,0.333921913097898,0.295033517313298
2020-05-30,"age_40_59","MG",176,52,0.228070175438596,11,0.175142143088035,0.184439027871228,0.165845258304842
2020-05-30,"age_40_59","MS",27,5,0.15625,3,0.109449805762796,0.137063096650861,0.081836514874732
2020-05-30,"age_40_59","MT",64,20,0.238095238095238,5,0.23242458273642,0.253301918686779,0.211547246786062
2020-05-30,"age_40_59","PA",158,64,0.288288288288288,10,0.278234139126094,0.290182676568228,0.266285601683961
2020-05-30,"age_40_59","PB",76,36,0.321428571428571,8,0.305561691803029,0.321723131928251,0.289400251677807
2020-05-30,"age_40_59","PE",171,82,0.324110671936759,12,0.283922871541814,0.295015120876731,0.272830622206897
2020-05-30,"age_40_59","PI",57,17,0.22972972972973,7,0.186334545860869,0.200176338834789,0.17249275288695
2020-05-30,"age_40_59","PR",123,19,0.133802816901408,11,0.175877486072166,0.189188636893933,0.162566335250399
2020-05-30,"age_40_59","RJ",315,162,0.339622641509434,12,0.305256444113386,0.314264202743908,0.296248685482864
2020-05-30,"age_40_59","RN",101,35,0.257352941176471,9,0.298970569775963,0.318494620689282,0.279446518862644
2020-05-30,"age_40_59","RO",33,25,0.431034482758621,7,0.368208137064314,0.397928675855874,0.338487598272754
2020-05-30,"age_40_59","RR",11,11,0.5,5,0.365501974130563,0.405878831565708,0.325125116695417
2020-05-30,"age_40_59","RS",79,14,0.150537634408602,11,0.157468544852191,0.170033419106923,0.14490367059746
2020-05-30,"age_40_59","SC",42,7,0.142857142857143,11,0.171152616502838,0.189023284748957,0.153281948256718
2020-05-30,"age_40_59","SE",18,22,0.55,6,0.519438361948482,0.549729892423497,0.489146831473466
