"week","age_clas","sg_uf","sobre","obitos","let_obs","min","week_uf","fit","upr","lwr"
27,"age_0_19","ES",4,0,0,1,27,0.21438632197046,0.297690223995702,0.131082419945218
27,"age_0_19","GO",12,2,0.142857142857143,1,27,0.110763616071421,0.148477441316954,0.0730497908258885
27,"age_0_19","MA",4,1,0.2,1,27,0.187266166629379,0.247622555649892,0.126909777608866
27,"age_0_19","MG",33,0,0,1,27,0.0674200771327898,0.0859588680798277,0.048881286185752
27,"age_0_19","MS",2,0,0,1,27,0.0394713600180068,0.074409422959352,0.00453329707666154
27,"age_0_19","MT",4,1,0.2,1,27,0.131291831273409,0.179365344057633,0.0832183184891853
27,"age_0_19","PA",19,2,0.0952380952380952,1,27,0.106416166952998,0.127912871870513,0.0849194620354832
27,"age_0_19","PB",10,0,0,1,27,0.0961838554082772,0.131575720781518,0.0607919900350367
27,"age_0_19","PE",26,5,0.161290322580645,1,27,0.106640747660033,0.127865162221853,0.0854163330982138
27,"age_0_19","PI",7,0,0,1,27,0.1012689602654,0.143679460434962,0.0588584600958388
27,"age_0_19","PR",13,1,0.0714285714285714,1,27,0.074679218753945,0.0974026190776475,0.0519558184302424
27,"age_0_19","RJ",25,2,0.0740740740740741,1,27,0.105661754510015,0.125557093483652,0.0857664155363776
27,"age_0_19","RN",7,0,0,1,27,0.0972249397104006,0.142334799189436,0.0521150802313649
27,"age_0_19","RO",2,0,0,1,27,0.156907420872163,0.221966915240813,0.091847926503514
27,"age_0_19","RS",4,1,0.2,1,27,0.0728342634947785,0.0966987285548705,0.0489697984346866
27,"age_0_19","SC",11,0,0,1,27,0.0789274173729773,0.108452167321268,0.0494026674246867
27,"age_0_19","SE",10,6,0.375,1,27,0.249489036269926,0.307808094929683,0.191169977610169
27,"age_0_19","SP",94,7,0.0693069306930693,1,27,0.0474861632023869,0.0550627857738413,0.0399095406309326
27,"age_0_19","TO",2,0,0,1,27,0.0747588894804797,0.123126119206875,0.0263916597540846
27,"age_20_39","AC",6,0,0,1,27,0.119856449621621,0.157800139087906,0.0819127601553349
27,"age_20_39","AL",12,3,0.2,1,27,0.226300207331017,0.258027537926214,0.19457287673582
27,"age_20_39","AM",47,5,0.0961538461538462,1,27,0.0948639212371632,0.104201906898839,0.0855259355754875
27,"age_20_39","AP",4,1,0.2,1,27,0.158595487587519,0.200314007315176,0.116876967859863
27,"age_20_39","BA",78,19,0.195876288659794,1,27,0.178988333455302,0.193679554483623,0.164297112426981
27,"age_20_39","CE",53,16,0.231884057971014,1,27,0.149079527102673,0.161007894782666,0.137151159422681
27,"age_20_39","DF",101,14,0.121739130434783,1,27,0.0852491228982077,0.0964352310562738,0.0740630147401416
27,"age_20_39","ES",12,4,0.25,1,27,0.271256704433504,0.308586048273607,0.233927360593401
27,"age_20_39","GO",111,19,0.146153846153846,1,27,0.161626525720759,0.174951405080243,0.148301646361275
27,"age_20_39","MA",9,5,0.357142857142857,1,27,0.183845195922441,0.20996708981712,0.157723302027762
27,"age_20_39","MG",191,19,0.0904761904761905,1,27,0.101054691794727,0.108629556509422,0.0934798270800319
27,"age_20_39","MS",43,4,0.0851063829787234,1,27,0.083514422722648,0.0975701875951465,0.0694586578501495
27,"age_20_39","MT",48,5,0.0943396226415094,1,27,0.122108711524668,0.140311157831921,0.103906265217415
27,"age_20_39","PA",62,7,0.101449275362319,1,27,0.124499343786914,0.135831592015291,0.113167095558538
27,"age_20_39","PB",55,5,0.0833333333333333,1,27,0.16814317146503,0.187750379648682,0.148535963281378
27,"age_20_39","PE",66,10,0.131578947368421,1,27,0.131837590440639,0.144189257318916,0.119485923562362
27,"age_20_39","PI",43,3,0.0652173913043478,1,27,0.118187678327857,0.137522748944657,0.0988526077110576
27,"age_20_39","PR",118,16,0.119402985074627,1,27,0.0959953445288123,0.10443678618602,0.0875539028716045
27,"age_20_39","RJ",86,23,0.211009174311927,1,27,0.192297319447051,0.203090397983298,0.181504240910804
27,"age_20_39","RN",30,2,0.0625,1,27,0.166522683765882,0.190676039820661,0.142369327711103
27,"age_20_39","RO",34,10,0.227272727272727,1,27,0.170206966323219,0.19442779064592,0.145986142000517
27,"age_20_39","RS",101,15,0.129310344827586,1,27,0.102843283915502,0.111172035119989,0.0945145327110144
27,"age_20_39","SC",100,4,0.0384615384615385,1,27,0.0815667282573809,0.0907150927455759,0.0724183637691859
27,"age_20_39","SE",18,8,0.307692307692308,1,27,0.354913893793853,0.398986830011574,0.310840957576132
27,"age_20_39","SP",833,51,0.0576923076923077,1,27,0.0850094043530756,0.0885606436309009,0.0814581650752502
27,"age_20_39","TO",9,4,0.307692307692308,1,27,0.184754332208847,0.224705012424462,0.144803651993232
27,"age_40_59","AC",17,1,0.0555555555555556,1,27,0.281273884437911,0.322614147119685,0.239933621756137
27,"age_40_59","AL",42,26,0.382352941176471,1,27,0.335996226854409,0.358674895352963,0.313317558355855
27,"age_40_59","AM",43,10,0.188679245283019,1,27,0.233681063996341,0.245834553548763,0.22152757444392
27,"age_40_59","AP",3,1,0.25,1,27,0.347316990254165,0.392157499605116,0.302476480903214
27,"age_40_59","BA",191,71,0.270992366412214,1,27,0.295771236022571,0.30759942976913,0.283943042276012
27,"age_40_59","CE",111,29,0.207142857142857,1,27,0.265853309181514,0.27700365812955,0.254702960233478
27,"age_40_59","DF",273,47,0.146875,1,27,0.171174264144638,0.18138671624548,0.160961812043796
27,"age_40_59","ES",30,17,0.361702127659574,1,27,0.432152749894637,0.458612332722346,0.405693167066927
27,"age_40_59","GO",243,87,0.263636363636364,1,27,0.281284537127823,0.292474639874085,0.270094434381561
27,"age_40_59","MA",21,11,0.34375,1,27,0.356252974359085,0.381233888927452,0.331272059790717
27,"age_40_59","MG",492,109,0.181364392678869,1,27,0.198598128448291,0.205431384062054,0.191764872834529
27,"age_40_59","MS",89,14,0.135922330097087,1,27,0.198925374699096,0.214298145122892,0.1835526042753
27,"age_40_59","MT",88,41,0.317829457364341,1,27,0.263065631590309,0.280931682917784,0.245199580262834
27,"age_40_59","PA",108,30,0.217391304347826,1,27,0.263406815136306,0.275413078014129,0.251400552258484
27,"age_40_59","PB",55,32,0.367816091954023,1,27,0.321203340952804,0.339814782214256,0.302591899691351
27,"age_40_59","PE",126,39,0.236363636363636,1,27,0.26611741091578,0.278100374356397,0.254134447475162
27,"age_40_59","PI",82,26,0.240740740740741,1,27,0.209278676732948,0.227311942060969,0.191245411404927
27,"age_40_59","PR",292,80,0.21505376344086,1,27,0.201324410702011,0.209562310183032,0.193086511220991
27,"age_40_59","RJ",231,71,0.235099337748344,1,27,0.329011053066383,0.337132813219764,0.320889292913003
27,"age_40_59","RN",57,23,0.2875,1,27,0.295499172274858,0.316546716095154,0.274451628454563
27,"age_40_59","RO",38,22,0.366666666666667,1,27,0.290132106165233,0.312260196188678,0.268004016141788
27,"age_40_59","RS",225,61,0.213286713286713,1,27,0.201799575031507,0.209809646836978,0.193789503226036
27,"age_40_59","SC",218,44,0.16793893129771,1,27,0.181858176131972,0.191547446820841,0.172168905443104
27,"age_40_59","SE",28,43,0.605633802816901,1,27,0.560046240205465,0.590418253524524,0.529674226886406
27,"age_40_59","SP",1862,383,0.170601336302895,1,27,0.17519043129391,0.178472437188957,0.171908425398862
27,"age_40_59","TO",15,7,0.318181818181818,1,27,0.306115768115867,0.339752100068277,0.272479436163457
27,"age_60","AC",9,16,0.64,1,27,0.558559382030717,0.599481695690863,0.517637068370572
27,"age_60","AL",54,65,0.546218487394958,1,27,0.597531089789392,0.616028282805437,0.579033896773348
27,"age_60","AM",71,53,0.42741935483871,1,27,0.527592504619762,0.540883878407205,0.51430113083232
27,"age_60","AP",6,13,0.684210526315789,1,27,0.622808746502721,0.664419137388754,0.581198355616688
27,"age_60","BA",237,283,0.544230769230769,1,27,0.558598415046587,0.568902249844626,0.548294580248549
27,"age_60","CE",185,204,0.524421593830334,1,27,0.540195405092813,0.549727417502739,0.530663392682888
27,"age_60","DF",242,165,0.405405405405405,1,27,0.448101957015094,0.461110645229761,0.435093268800427
27,"age_60","ES",40,97,0.708029197080292,1,27,0.722234570572337,0.739281216896092,0.705187924248581
27,"age_60","GO",244,293,0.545623836126629,1,27,0.561624143617083,0.57269471479086,0.550553572443306
27,"age_60","MA",45,50,0.526315789473684,1,27,0.619804457641607,0.638528668146726,0.601080247136488
27,"age_60","MG",643,490,0.432480141218005,1,27,0.46288656129684,0.470503135989366,0.455269986604314
27,"age_60","MS",85,67,0.440789473684211,1,27,0.493426992914849,0.512841574212374,0.474012411617324
27,"age_60","MT",59,86,0.593103448275862,1,27,0.529828878220723,0.549611562614842,0.510046193826603
27,"age_60","PA",120,113,0.484978540772532,1,27,0.565908862409772,0.577375742829455,0.55444198199009
27,"age_60","PB",93,104,0.527918781725888,1,27,0.591107086925025,0.606543639010164,0.575670534839886
27,"age_60","PE",177,203,0.534210526315789,1,27,0.578919740577966,0.589697995256527,0.568141485899405
27,"age_60","PI",143,103,0.41869918699187,1,27,0.450090989729176,0.467468434004533,0.432713545453819
27,"age_60","PR",290,240,0.452830188679245,1,27,0.470942547345197,0.481075692477462,0.460809402212932
27,"age_60","RJ",288,365,0.55895865237366,1,27,0.622507826755364,0.629076237903593,0.615939415607135
27,"age_60","RN",98,84,0.461538461538462,1,27,0.557434762050465,0.575795289842292,0.539074234258638
27,"age_60","RO",46,44,0.488888888888889,1,27,0.555095148959477,0.578189645992179,0.532000651926776
27,"age_60","RS",265,257,0.492337164750958,1,27,0.472652045883538,0.482179362220092,0.463124729546983
27,"age_60","SC",202,154,0.432584269662921,1,27,0.470731901628206,0.483463876731251,0.45799992652516
27,"age_60","SE",26,129,0.832258064516129,1,27,0.792490856664926,0.809786236709082,0.775195476620771
27,"age_60","SP",1869,1467,0.439748201438849,1,27,0.448331376012222,0.452233538272639,0.444429213751805
27,"age_60","TO",21,35,0.625,1,27,0.610630000385411,0.640067049233632,0.581192951537191
28,"age_0_19","AC",1,0,0,1,28,0.320904603627311,0.509490086095314,0.132319121159309
28,"age_0_19","AL",7,0,0,1,28,0.214973928632405,0.277671187597955,0.152276669666856
28,"age_0_19","AM",52,0,0,1,28,0.064207411420082,0.0778634417532576,0.0505513810869063
28,"age_0_19","AP",11,0,0,1,28,0.037093532158759,0.0604279583683208,0.0137591059491972
28,"age_0_19","BA",11,2,0.153846153846154,1,28,0.121044306876612,0.147714152579594,0.0943744611736307
28,"age_0_19","CE",21,1,0.0454545454545455,1,28,0.128003329379091,0.152931456580839,0.103075202177343
28,"age_0_19","DF",12,0,0,1,28,0.0270789623238751,0.0460040884118348,0.00815383623591544
28,"age_0_19","ES",6,2,0.25,1,28,0.210680751696169,0.292904198895784,0.128457304496554
28,"age_0_19","GO",15,0,0,1,28,0.107455963846453,0.144139391610006,0.0707725360829006
28,"age_0_19","MA",6,0,0,1,28,0.184069951792217,0.243654239071501,0.124485664512933
28,"age_0_19","MG",26,2,0.0714285714285714,1,28,0.0661233684086899,0.0843149534966558,0.047931783320724
28,"age_0_19","MS",2,0,0,1,28,0.0382494428399086,0.072136517397524,0.00436236828229325
28,"age_0_19","MT",10,0,0,1,28,0.128674182035264,0.175866121112343,0.0814822429581847
28,"age_0_19","PA",23,2,0.08,1,28,0.10304328937572,0.123898202461481,0.0821883762899593
28,"age_0_19","PB",9,0,0,1,28,0.0943918431435718,0.129168466531689,0.0596152197554542
28,"age_0_19","PE",44,1,0.0222222222222222,1,28,0.105730555048487,0.126818115223247,0.0846429948737276
28,"age_0_19","PI",10,2,0.166666666666667,1,28,0.100268728141407,0.142263453771813,0.0582740025110004
28,"age_0_19","PR",19,1,0.05,1,28,0.0730540309753368,0.0952996264207054,0.0508084355299683
28,"age_0_19","RJ",25,3,0.107142857142857,1,28,0.104195093080425,0.123812827880376,0.084577358280475
28,"age_0_19","RN",7,0,0,1,28,0.0954886559320395,0.139862209685578,0.0511151021785006
28,"age_0_19","RO",3,1,0.25,1,28,0.151577082575448,0.214765466824346,0.0883886983265492
28,"age_0_19","RS",8,1,0.111111111111111,1,28,0.0711832473103567,0.0945296777937069,0.0478368168270065
28,"age_0_19","SC",8,1,0.111111111111111,1,28,0.0771750791681459,0.106084744434676,0.0482654139016162
28,"age_0_19","SE",7,1,0.125,1,28,0.246786077262559,0.304589554680943,0.188982599844175
28,"age_0_19","SP",114,4,0.0338983050847458,1,28,0.0464856361136439,0.0539103186289894,0.0390609535982985
28,"age_0_19","TO",2,0,0,1,28,0.0724119654218319,0.119304154747433,0.0255197760962306
28,"age_20_39","AC",4,0,0,1,28,0.116423567421909,0.153434562490961,0.0794125723528575
28,"age_20_39","AL",14,2,0.125,1,28,0.222136746109226,0.253534837704017,0.190738654514436
28,"age_20_39","AM",50,1,0.0196078431372549,1,28,0.092821638867692,0.101984471370251,0.0836588063651326
28,"age_20_39","AP",7,1,0.125,1,28,0.15391110091296,0.194590815671039,0.113231386154881
28,"age_20_39","BA",87,22,0.201834862385321,1,28,0.176924562988328,0.191467408816008,0.162381717160648
28,"age_20_39","CE",60,10,0.142857142857143,1,28,0.146212439331677,0.157989389779335,0.134435488884018
28,"age_20_39","DF",116,8,0.0645161290322581,1,28,0.0836842870733271,0.094670638943147,0.0726979352035072
28,"age_20_39","ES",12,2,0.142857142857143,1,28,0.267886536422916,0.30494273786928,0.230830334976553
28,"age_20_39","GO",112,15,0.118110236220472,1,28,0.157734761074727,0.170752927157581,0.144716594991874
28,"age_20_39","MA",7,2,0.222222222222222,1,28,0.181439546026891,0.207420177567494,0.155458914486287
28,"age_20_39","MG",152,18,0.105882352941176,1,28,0.0996297585876587,0.107095047678882,0.0921644694964358
28,"age_20_39","MS",50,4,0.0740740740740741,1,28,0.0814191539898676,0.0951229929444018,0.0677153150353334
28,"age_20_39","MT",39,5,0.113636363636364,1,28,0.12017927666487,0.138096349856852,0.102262203472887
28,"age_20_39","PA",50,10,0.166666666666667,1,28,0.121164784796425,0.132270714839087,0.110058854753763
28,"age_20_39","PB",29,7,0.194444444444444,1,28,0.165949996654371,0.185344139053575,0.146555854255166
28,"age_20_39","PE",73,7,0.0875,1,28,0.131315997764122,0.143670983368073,0.11896101216017
28,"age_20_39","PI",53,9,0.145161290322581,1,28,0.117562432780704,0.136783793113,0.0983410724484074
28,"age_20_39","PR",142,11,0.0718954248366013,1,28,0.0943820285643045,0.102675381982477,0.0860886751461315
28,"age_20_39","RJ",79,10,0.112359550561798,1,28,0.190657652997427,0.201373461832302,0.179941844162551
28,"age_20_39","RN",23,3,0.115384615384615,1,28,0.164462742022434,0.188410250542319,0.14051523350255
28,"age_20_39","RO",26,6,0.1875,1,28,0.165204870021729,0.188847785747729,0.141561954295729
28,"age_20_39","RS",126,11,0.0802919708029197,1,28,0.10104136093786,0.109225480113052,0.0928572417626666
28,"age_20_39","SC",115,8,0.0650406504065041,1,28,0.0801304982230736,0.0891211016209598,0.0711398948251874
28,"age_20_39","SE",12,11,0.478260869565217,1,28,0.35275036651812,0.396731216529144,0.308769516507096
28,"age_20_39","SP",745,64,0.0791100123609394,1,28,0.0836718866038677,0.0871724202821503,0.0801713529255851
28,"age_20_39","TO",14,4,0.222222222222222,1,28,0.180366393627422,0.219469844640979,0.141262942613865
28,"age_40_59","AC",13,6,0.315789473684211,1,28,0.274171734034213,0.314818080539978,0.233525387528449
28,"age_40_59","AL",36,12,0.25,1,28,0.330134075585916,0.352825420194774,0.307442730977058
28,"age_40_59","AM",45,17,0.274193548387097,1,28,0.228974042820023,0.240969478295535,0.216978607344511
28,"age_40_59","AP",3,4,0.571428571428571,1,28,0.338756187242182,0.383045127625732,0.294467246858632
28,"age_40_59","BA",156,87,0.358024691358025,1,28,0.292333146225444,0.304046062243865,0.280620230207023
28,"age_40_59","CE",89,31,0.258333333333333,1,28,0.260956726140716,0.272061332948955,0.249852119332478
28,"age_40_59","DF",278,68,0.196531791907514,1,28,0.167979056479363,0.177988061527064,0.157970051431662
28,"age_40_59","ES",23,17,0.425,1,28,0.427356666622418,0.453782736640395,0.400930596604441
28,"age_40_59","GO",251,83,0.248502994011976,1,28,0.274968574763808,0.285881909231011,0.264055240296605
28,"age_40_59","MA",18,12,0.4,1,28,0.352005771144461,0.377121173575132,0.32689036871379
28,"age_40_59","MG",460,90,0.163636363636364,1,28,0.195711130976759,0.202431136067226,0.188991125886291
28,"age_40_59","MS",90,18,0.166666666666667,1,28,0.194164883083722,0.209150823081173,0.179178943086272
28,"age_40_59","MT",89,44,0.330827067669173,1,28,0.259095981404072,0.276672840595158,0.241519122212987
28,"age_40_59","PA",79,24,0.233009708737864,1,28,0.256976836010438,0.268898482378975,0.2450551896419
28,"age_40_59","PB",73,13,0.151162790697674,1,28,0.317244455049683,0.335730479583724,0.298758430515641
28,"age_40_59","PE",130,50,0.277777777777778,1,28,0.264748762805708,0.27679786490665,0.252699660704766
28,"age_40_59","PI",88,12,0.12,1,28,0.207880862074052,0.22579640618568,0.189965317962424
28,"age_40_59","PR",370,89,0.193899782135076,1,28,0.197939277565013,0.206025527898774,0.189853027231253
28,"age_40_59","RJ",195,86,0.306049822064057,1,28,0.326137439511977,0.334226708221004,0.318048170802951
28,"age_40_59","RN",45,18,0.285714285714286,1,28,0.291895852362584,0.312867571965981,0.270924132759188
28,"age_40_59","RO",55,20,0.266666666666667,1,28,0.282309168223027,0.304013467196167,0.260604869249886
28,"age_40_59","RS",311,60,0.161725067385445,1,28,0.198257266569549,0.206122510699026,0.190392022440072
28,"age_40_59","SC",289,61,0.174285714285714,1,28,0.178639729641698,0.188158579409127,0.169120879874268
28,"age_40_59","SE",26,31,0.543859649122807,1,28,0.557107759364587,0.587502410457926,0.526713108271249
28,"age_40_59","SP",1849,346,0.157630979498861,1,28,0.172351401123537,0.175590601262113,0.169112200984961
28,"age_40_59","TO",21,16,0.432432432432432,1,28,0.299390672850018,0.332292636191391,0.266488709508645
28,"age_60","AC",17,9,0.346153846153846,1,28,0.551039801220733,0.59189230975014,0.510187292691325
28,"age_60","AL",48,54,0.529411764705882,1,28,0.592367284861723,0.611115413751612,0.573619155971834
28,"age_60","AM",51,50,0.495049504950495,1,28,0.522228527210294,0.535497218344506,0.508959836076082
28,"age_60","AP",9,9,0.5,1,28,0.615019543576034,0.656769305733688,0.573269781418381
28,"age_60","BA",235,323,0.578853046594982,1,28,0.555736388316988,0.565956676212849,0.545516100421127
28,"age_60","CE",155,159,0.506369426751592,1,28,0.535155462526588,0.544772754699347,0.525538170353828
28,"age_60","DF",244,184,0.429906542056075,1,28,0.443721884842032,0.45646418542216,0.430979584261905
28,"age_60","ES",34,74,0.685185185185185,1,28,0.71929451550516,0.736397375790364,0.702191655219956
28,"age_60","GO",242,286,0.541666666666667,1,28,0.555090294757072,0.565914122226738,0.544266467287407
28,"age_60","MA",28,57,0.670588235294118,1,28,0.616592866852666,0.635617983808468,0.597567749896864
28,"age_60","MG",642,433,0.402790697674419,1,28,0.459587300622051,0.467086009404079,0.452088591840022
28,"age_60","MS",93,67,0.41875,1,28,0.487133345969931,0.506223743094053,0.468042948845809
28,"age_60","MT",72,82,0.532467532467532,1,28,0.525937393873068,0.5453775410166,0.506497246729537
28,"age_60","PA",116,95,0.450236966824645,1,28,0.558909132550134,0.57051411994612,0.547304145154147
28,"age_60","PB",77,89,0.536144578313253,1,28,0.587899684334956,0.603301195265553,0.572498173404358
28,"age_60","PE",172,185,0.518207282913165,1,28,0.578418257334744,0.58930857449094,0.567527940178548
28,"age_60","PI",120,109,0.475982532751092,1,28,0.449223580675294,0.466439356458941,0.432007804891647
28,"age_60","PR",347,299,0.462848297213622,1,28,0.466902210768319,0.476901393572846,0.456903027963793
28,"age_60","RJ",255,359,0.584690553745928,1,28,0.620606439671418,0.627173606384919,0.614039272957917
28,"age_60","RN",70,70,0.5,1,28,0.554371550048793,0.572797360438487,0.5359457396591
28,"age_60","RO",48,36,0.428571428571429,1,28,0.546849222299804,0.569784243028734,0.523914201570874
28,"age_60","RS",316,341,0.519025875190259,1,28,0.46837328340278,0.477775223696541,0.458971343109018
28,"age_60","SC",243,214,0.468271334792123,1,28,0.466543589916412,0.479137159970207,0.453950019862617
28,"age_60","SE",29,125,0.811688311688312,1,28,0.791344806148154,0.808609894887357,0.774079717408952
28,"age_60","SP",1909,1501,0.440175953079179,1,28,0.444670880220016,0.448542577554978,0.440799182885054
28,"age_60","TO",33,32,0.492307692307692,1,28,0.604216320807306,0.633200521507281,0.575232120107332
29,"age_0_19","AC",1,0,0,1,29,0.312105772778949,0.497872653891669,0.126338891666228
29,"age_0_19","AL",4,1,0.2,1,29,0.209445513968517,0.270938649953588,0.147952377983447
29,"age_0_19","AM",41,1,0.0238095238095238,1,29,0.0625037077529631,0.0758097169853042,0.0491976985206221
29,"age_0_19","AP",9,0,0,1,29,0.0355347343142439,0.0579191114008787,0.0131503572276091
29,"age_0_19","BA",30,0,0,1,29,0.118826554773399,0.145024533478745,0.0926285760680521
29,"age_0_19","CE",16,0,0,1,29,0.12485966310293,0.149285664726736,0.100433661479123
29,"age_0_19","DF",15,0,0,1,29,0.0263959607754463,0.0448514243593485,0.00794049719154413
29,"age_0_19","ES",4,0,0,1,29,0.206825027892179,0.28791689084167,0.125733164942687
29,"age_0_19","GO",15,3,0.166666666666667,1,29,0.104007089816732,0.139613318432209,0.068400861201256
29,"age_0_19","MA",1,0,0,1,29,0.1806823239978,0.239454073506797,0.121910574488804
29,"age_0_19","MG",22,2,0.0833333333333333,1,29,0.0648202403389669,0.0826613757325648,0.046979104945369
29,"age_0_19","MS",1,0,0,1,29,0.0370410103935335,0.0698851490566007,0.0041968717304663
29,"age_0_19","MT",8,0,0,1,29,0.125742159245864,0.171953159968049,0.0795311585236779
29,"age_0_19","PA",36,2,0.0526315789473684,1,29,0.099703752976566,0.119920435962345,0.0794870699907874
29,"age_0_19","PB",20,5,0.2,1,29,0.0924975096301128,0.126626390498103,0.0583686287621228
29,"age_0_19","PE",50,7,0.12280701754386,1,29,0.104894975947998,0.12587157626151,0.0839183756344861
29,"age_0_19","PI",7,1,0.125,1,29,0.0993637259754151,0.140979646742782,0.0577478052080477
29,"age_0_19","PR",18,0,0,1,29,0.0713997279983507,0.0931555436176646,0.0496439123790369
29,"age_0_19","RJ",21,0,0,1,29,0.102679364678937,0.122012010535343,0.0833467188225323
29,"age_0_19","RN",5,0,0,1,29,0.0937363715091561,0.137368582480799,0.0501041605375134
29,"age_0_19","RO",7,1,0.125,1,29,0.146354906137721,0.207684480202005,0.0850253320734361
29,"age_0_19","RS",13,2,0.133333333333333,1,29,0.0695495673360481,0.0923797366496186,0.0467193980224775
29,"age_0_19","SC",14,0,0,1,29,0.0754144323331104,0.103701231455799,0.0471276332104219
29,"age_0_19","SE",7,0,0,1,29,0.243568252025759,0.300789010162575,0.186347493888944
29,"age_0_19","SP",113,5,0.0423728813559322,1,29,0.0454691246212237,0.0527404951145101,0.0381977541279373
29,"age_0_19","TO",3,0,0,1,29,0.0700611228946866,0.115471202760941,0.0246510430284325
29,"age_20_39","AC",3,1,0.25,1,29,0.112925223373912,0.148979941403137,0.0768705053446861
29,"age_20_39","AL",9,3,0.25,1,29,0.217530862689684,0.24856664153853,0.186495083840837
29,"age_20_39","AM",40,1,0.024390243902439,1,29,0.0909445273395331,0.0999448878427301,0.0819441668363362
29,"age_20_39","AP",1,2,0.666666666666667,1,29,0.148984995677333,0.188545784509501,0.109424206845164
29,"age_20_39","BA",69,14,0.168674698795181,1,29,0.174780064214966,0.189168012395379,0.160392116034554
29,"age_20_39","CE",57,5,0.0806451612903226,1,29,0.143456693372159,0.155091595783692,0.131821790960625
29,"age_20_39","DF",99,5,0.0480769230769231,1,29,0.0821608670379671,0.0929541969618577,0.0713675371140765
29,"age_20_39","ES",9,3,0.25,1,29,0.264540492206506,0.301317321068107,0.227763663344906
29,"age_20_39","GO",88,16,0.153846153846154,1,29,0.153755562043992,0.166458896468579,0.141052227619404
29,"age_20_39","MA",8,5,0.384615384615385,1,29,0.179001239333034,0.204852947536224,0.153149531129844
29,"age_20_39","MG",162,17,0.0949720670391061,1,29,0.0982848057589251,0.105642954618691,0.0909266568991593
29,"age_20_39","MS",44,4,0.0833333333333333,1,29,0.079411951966692,0.0927716904518652,0.0660522134815189
29,"age_20_39","MT",44,7,0.137254901960784,1,29,0.118060282254645,0.135674513859195,0.100446050650095
29,"age_20_39","PA",45,10,0.181818181818182,1,29,0.117959829861155,0.128852761685971,0.107066898036338
29,"age_20_39","PB",31,3,0.0882352941176471,1,29,0.163726992864939,0.182903209351223,0.144550776378655
29,"age_20_39","PE",62,14,0.184210526315789,1,29,0.131013589400829,0.14339453252119,0.118632646280468
29,"age_20_39","PI",40,5,0.111111111111111,1,29,0.117162841598139,0.136303218793799,0.0980224644024789
29,"age_20_39","PR",144,11,0.0709677419354839,1,29,0.0928147918511645,0.100959489961588,0.0846700937407412
29,"age_20_39","RJ",68,10,0.128205128205128,1,29,0.189099438734826,0.199739942693125,0.178458934776527
29,"age_20_39","RN",18,1,0.0526315789473684,1,29,0.162515028031347,0.186272717885073,0.138757338177621
29,"age_20_39","RO",21,3,0.125,1,29,0.160436830658029,0.183521550930218,0.137352110385841
29,"age_20_39","RS",106,16,0.131147540983607,1,29,0.099350013574696,0.107392331773579,0.0913076953758129
29,"age_20_39","SC",112,6,0.0508474576271186,1,29,0.07875787188591,0.087592036990908,0.0699237067809121
29,"age_20_39","SE",10,3,0.230769230769231,1,29,0.350203570511307,0.394086562078741,0.306320578943872
29,"age_20_39","SP",656,52,0.0734463276836158,1,29,0.0823806405842471,0.0858323917438675,0.0789288894246266
29,"age_20_39","TO",13,2,0.133333333333333,1,29,0.176072432332655,0.214342871995508,0.137801992669803
29,"age_40_59","AC",13,2,0.133333333333333,1,29,0.266706746966708,0.306620022313319,0.226793471620098
29,"age_40_59","AL",20,8,0.285714285714286,1,29,0.323482898035539,0.346199420624717,0.30076637544636
29,"age_40_59","AM",43,10,0.188679245283019,1,29,0.224438233517383,0.236278816727977,0.212597650306788
29,"age_40_59","AP",2,1,0.333333333333333,1,29,0.329476553306356,0.3731013195373,0.285851787075413
29,"age_40_59","BA",155,77,0.331896551724138,1,29,0.288587707099531,0.30017480328989,0.277000610909172
29,"age_40_59","CE",89,31,0.258333333333333,1,29,0.256044801598506,0.267109681339675,0.244979921857337
29,"age_40_59","DF",251,53,0.174342105263158,1,29,0.164732624388596,0.17454251000396,0.154922738773232
29,"age_40_59","ES",28,19,0.404255319148936,1,29,0.422346074955475,0.448722170537347,0.395969979373602
29,"age_40_59","GO",206,81,0.282229965156794,1,29,0.268312950903448,0.278937536801785,0.257688365005111
29,"age_40_59","MA",15,10,0.4,1,29,0.347484473396962,0.37276607137545,0.322202875418474
29,"age_40_59","MG",440,74,0.143968871595331,1,29,0.192821575279565,0.199422653011889,0.186220497547242
29,"age_40_59","MS",119,26,0.179310344827586,1,29,0.189433947427006,0.204015463170555,0.174852431683457
29,"age_40_59","MT",72,26,0.26530612244898,1,29,0.254596851951797,0.271884150963103,0.237309552940491
29,"age_40_59","PA",82,11,0.118279569892473,1,29,0.250571728276678,0.262420054455143,0.238723402098214
29,"age_40_59","PB",39,15,0.277777777777778,1,29,0.313030606169381,0.331377982718896,0.294683229619865
29,"age_40_59","PE",106,43,0.288590604026846,1,29,0.263576605572924,0.27570300246452,0.251450208681328
29,"age_40_59","PI",62,14,0.184210526315789,1,29,0.206692169207755,0.224503303328659,0.18888103508685
29,"age_40_59","PR",303,76,0.200527704485488,1,29,0.194493215588926,0.202414667845383,0.186571763332469
29,"age_40_59","RJ",163,75,0.315126050420168,1,29,0.32317610167818,0.331225520129591,0.315126683226769
29,"age_40_59","RN",32,13,0.288888888888889,1,29,0.288267624050432,0.309175741402893,0.267359506697972
